mu,P,sim,MLE_BAC,MLE_acc1,MLE_acc2,MLE_state0_mean,MLE_state1_mean,MLE_q12,MLE_q21,MLEK_BAC,MLEK_acc1,MLEK_acc2,MLEK_state0_mean,MLEK_state1_mean,MLEK_q12,MLEK_q21,Jump_BAC,Jump_acc1,Jump_acc2,Jump_state0_mean,Jump_state1_mean,Jump_q12,Jump_q21,Jump_best_lambda,SparseJump_BAC,SparseJump_acc1,SparseJump_acc2,SparseJump_state0_mean,SparseJump_state1_mean,SparseJump_q12,SparseJump_q21,SparseJump_best_lambda,SparseJump_best_kappa,MLEK_state0_mean_error,Jump_state0_mean_error,SparseJump_state0_mean_error,MLEK_state1_mean_error,Jump_state1_mean_error,SparseJump_state1_mean_error,MLEK_acc1_error,Jump_acc1_error,SparseJump_acc1_error,MLEK_acc2_error,Jump_acc2_error,SparseJump_acc2_error,MLEK_BAC_error,Jump_BAC_error,SparseJump_BAC_error
0.1,15,38,0.5476974888352002,0.8195329087048833,0.27586206896551724,0.08178006243486008,0.12735545990671096,0.03201970443349754,0.13978494623655913,0.45453547111794423,0.5987261146496815,0.3103448275862069,0.06269777782984076,0.13229199130151648,0.868020304568528,0.5662251655629139,0.5779705688556995,0.9490445859872612,0.20689655172413793,0.10178918894169027,-0.09041252067607489,0.014925373134328358,0.23333333333333334,2.030917620904737,0.5640603265246358,0.5074309978768577,0.6206896551724138,0.13824711863062153,0.042267054098627174,0.412,0.41365461847389556,0.31622776601683794,1.0,0.037302222170159244,0.0017891889416902645,0.038247118630621524,0.23229199130151648,0.009587479323925119,0.14226705409862717,0.39351988535031845,0.043201414012738804,0.4848150021231422,0.6110221724137932,0.7144704482758621,0.30067734482758623,0.5022705288820558,0.3788354311443005,0.39274567347536427
0.1,15,39,0.3282520325203252,0.6565040650406504,0.0,0.06411030799156497,0.12981754538179857,0.05454545454545454,0.10650887573964497,0.5188008130081301,0.6626016260162602,0.375,0.12131054783394904,0.01778630640056113,0.3202416918429003,0.6309523809523809,0.5696138211382114,0.5142276422764228,0.625,0.15798626059679766,0.011127845909638365,0.48828125,0.51440329218107,0.028942661247167517,0.6270325203252032,0.5040650406504065,0.75,0.050136288158579324,0.12250242030034852,0.428,0.42971887550200805,0.31622776601683794,1.6629961568170963,0.021310547833949034,0.05798626059679765,0.04986371184142068,0.11778630640056113,0.11112784590963837,0.22250242030034853,0.3296443739837398,0.47801835772357715,0.4881809593495935,0.546367,0.29636700000000005,0.17136700000000005,0.43800518699186997,0.3871921788617887,0.32977347967479687
0.1,15,40,0.4192073170731707,0.7134146341463414,0.125,0.09913600834412511,0.0825461266285555,0.06338028169014084,0.022408963585434174,0.5274390243902439,0.5548780487804879,0.5,0.1531647120072235,0.02146016028004826,0.2972972972972973,0.23826714801444043,0.6270325203252032,0.5040650406504065,0.75,0.12492934711307183,0.06391961676073488,0.46586345381526106,0.464,0.0837677640068292,0.755589430894309,0.6361788617886179,0.875,0.13074646379647095,0.033106727614837565,0.134185303514377,0.22580645161290322,3.1622776601683795,1.0,0.0531647120072235,0.02492934711307182,0.030746463796470946,0.12146016028004827,0.16391961676073488,0.13310672761483758,0.4373679512195121,0.4881809593495935,0.35606713821138203,0.42136700000000005,0.17136700000000005,0.04636700000000005,0.4293669756097561,0.32977347967479687,0.20121656910569108
0.1,15,41,0.9122137404580153,1.0,0.8244274809160306,0.07255195799182222,-0.11288968866967855,0.004651162790697674,0.0035211267605633804,0.5181057155686702,0.4369747899159664,0.5992366412213741,-0.03462035884945912,0.011877107617058074,0.5311004784688995,0.3793103448275862,0.8530534351145038,1.0,0.7061068702290076,0.05940393591732462,-0.1215765216050287,0.0031746031746031746,0.005434782608695652,5.878016072274912,0.9217557251908397,1.0,0.8435114503816794,0.06962414687016485,-0.10499798036085543,0.0035842293906810036,0.004545454545454545,10.0,1.4419974378780642,0.1346203588494591,0.04059606408267539,0.03037585312983515,0.11187710761705807,0.021576521605028695,0.004997980360855428,0.5552712100840336,0.007754000000000039,0.007754000000000039,0.32213035877862595,0.2152601297709924,0.07785554961832064,0.4387002844313298,0.10375256488549622,0.03505027480916034
0.1,15,42,0.40965092402464065,0.8193018480492813,0.0,0.07462911769169805,0.13287251372983586,0.13793103448275862,0.02912621359223301,0.5199020691833833,0.8090349075975359,0.23076923076923078,0.08740238638677844,0.07426472496819445,0.4895833333333333,0.1141439205955335,0.6927025746327595,0.7700205338809035,0.6153846153846154,0.10768395885523419,0.012667277768468033,0.021052631578947368,0.058823529411764705,2.030917620904737,0.6254146264413205,0.5585215605749486,0.6923076923076923,0.14108469929429684,0.01562768166062152,0.33454545454545453,0.41517857142857145,1.0,1.0,0.012597613613221564,0.00768395885523418,0.04108469929429684,0.17426472496819445,0.11266727776846804,0.11562768166062153,0.18321109240246403,0.22222546611909644,0.43372443942505134,0.6905977692307692,0.30598238461538463,0.22905930769230776,0.4369039308166167,0.2641034253672405,0.33139137355867954
0.1,15,43,0.5531914893617021,0.6063829787234043,0.5,0.0766481712856328,0.06959006225440298,0.1939799331103679,0.29,0.5478723404255319,0.6957446808510638,0.4,0.05657535212721894,0.11221914421083809,0.6103896103896104,0.2753623188405797,0.576950354609929,0.5872340425531914,0.5666666666666667,0.13350150788335793,-0.007912189297251196,0.23183391003460208,0.319047619047619,0.701703828670383,0.6195035460992908,0.7723404255319148,0.4666666666666667,0.11079897718756877,-0.04198635138444734,0.09234828496042216,0.2916666666666667,3.1622776601683795,2.5469910325732243,0.043424647872781066,0.03350150788335793,0.010798977187568767,0.2122191442108381,0.09208781070274881,0.058013648615552665,0.2965013191489362,0.4050119574468085,0.21990557446808512,0.521367,0.3547003333333334,0.4547003333333334,0.40893365957446814,0.379855645390071,0.33730245390070923
0.1,15,44,0.758,0.758,,0.14432274665284403,-0.007542070663453405,0.1487603305785124,0.04497354497354497,0.824,0.824,,0.15199960959402317,-0.10043305365440375,0.145985401459854,0.6931818181818182,1.0,1.0,,0.10757146086230004,,0.0,,17.012542798525892,1.0,1.0,,0.10757146086230004,,0.0,,10.0,1.0,0.051999609594023166,0.007571460862300039,0.007571460862300039,0.0004330536544037422,,,0.168246,0.007754000000000039,0.007754000000000039,,,,0.1328060000000001,0.043193999999999955,0.043193999999999955
0.1,15,45,0.3131416837782341,0.6262833675564682,0.0,0.08661488924904595,0.119304609480733,0.022099447513812154,0.012578616352201259,0.45364081503711895,0.5995893223819302,0.3076923076923077,0.05062329802899039,0.17095156281388896,0.6180904522613065,0.41,0.5,1.0,0.0,0.09851394741338003,,0.0,,17.012542798525892,0.637182119728321,0.5051334702258727,0.7692307692307693,0.1483994041173828,0.04902598438829363,0.496,0.4979919678714859,0.1,1.6629961568170963,0.049376701971009615,0.0014860525866199764,0.048399404117382805,0.270951562813889,,0.14902598438829362,0.39265667761806977,0.007754000000000039,0.4871125297741272,0.6136746923076923,0.921367,0.15213623076923077,0.5031651849628811,0.45680600000000005,0.3196238802716791
0.1,15,46,0.9032258064516129,0.8064516129032258,1.0,0.13080639853348616,0.011534808210209519,0.013368983957219251,0.04,0.4680491551459293,0.7075268817204301,0.22857142857142856,0.08685212914220335,0.13593675348409104,0.4028169014084507,1.0,0.5976958525345621,0.5096774193548387,0.6857142857142857,0.17840457725496942,0.024801251258337653,0.24603174603174602,0.24696356275303644,0.701703828670383,0.6500768049155146,0.6430107526881721,0.6571428571428571,0.12619561065608795,0.05951013525021245,0.12218649517684887,0.20212765957446807,3.1622776601683795,1.0,0.013147870857796659,0.07840457725496941,0.026195610656087942,0.23593675348409104,0.12480125125833766,0.15951013525021246,0.28471911827956986,0.4825685806451613,0.34923524731182787,0.6927955714285715,0.23565271428571433,0.2642241428571429,0.4887568448540707,0.3591101474654379,0.3067291950844855
0.1,15,47,0.3586278586278586,0.7172557172557172,0.0,0.07149126500799566,0.10909617593036426,0.04132231404958678,0.11029411764705882,0.49261407156144,0.6694386694386695,0.3157894736842105,0.09362701157450325,0.05754455461806893,0.26865671641791045,0.5426829268292683,0.5451909399277821,0.5114345114345115,0.5789473684210527,0.12351388769501974,0.03856655656465427,0.44664031620553357,0.45934959349593496,0.0837677640068292,0.814968814968815,0.6299376299376299,1.0,0.1264213379786889,0.012965659806584874,0.12582781456953643,0.19796954314720813,3.1622776601683795,1.0,0.006372988425496759,0.023513887695019733,0.026421337978688897,0.15754455461806893,0.13856655656465428,0.11296565980658488,0.3228073305613305,0.4808114885654885,0.36230837006237004,0.6055775263157895,0.3424196315789474,0.07863299999999995,0.46419192843856005,0.41161506007221793,0.14183718503118503
0.1,15,48,0.9751939237233356,0.9945054945054945,0.9558823529411765,0.10247818945763759,-0.12823691894759004,0.005449591280653951,0.015151515151515152,0.4751131221719457,0.5384615384615384,0.4117647058823529,0.0017982483453325702,0.09057314230364717,0.71875,0.5818181818181818,0.9788703943115709,0.9945054945054945,0.9632352941176471,0.10328472168673924,-0.1287277627045455,0.00546448087431694,0.015037593984962405,5.878016072274912,0.8419117647058824,1.0,0.6838235294117647,0.08360921308972341,-0.1424112828837492,0.0049261083743842365,0.021505376344086023,10.0,1.0,0.09820175165466744,0.0032847216867392393,0.016390786910276595,0.1905731423036472,0.028727762704545495,0.04241128288374921,0.4537844615384615,0.0022594945054945637,0.007754000000000039,0.5096022941176471,0.04186829411764703,0.23754347058823533,0.48169287782805437,0.022064394311570812,0.11489423529411769
0.1,15,49,0.5861378205128205,0.6410256410256411,0.53125,0.0812341261524392,0.06432473558251697,0.14673913043478262,0.08571428571428572,0.35844017094017094,0.5918803418803419,0.125,0.006394451789610174,0.1822488103843738,0.24615384615384617,0.15789473684210525,0.7446581196581197,0.4893162393162393,1.0,0.11503318955653258,0.04112998307135805,0.0,0.004366812227074236,5.878016072274912,0.5220352564102564,0.5128205128205128,0.53125,0.11614768670061239,0.03212720698827687,0.41568627450980394,0.430327868852459,0.31622776601683794,1.0,0.09360554821038983,0.015033189556532572,0.016147686700612382,0.28224881038437377,0.14112998307135804,0.13212720698827687,0.4003656581196581,0.5029297606837606,0.4794254871794872,0.796367,0.07863299999999995,0.39011700000000005,0.598365829059829,0.21214788034188037,0.43477074358974366
