mu,P,sim,MLE_BAC,MLE_acc1,MLE_acc2,MLE_state0_mean,MLE_state1_mean,MLE_q12,MLE_q21,MLEK_BAC,MLEK_acc1,MLEK_acc2,MLEK_state0_mean,MLEK_state1_mean,MLEK_q12,MLEK_q21,Jump_BAC,Jump_acc1,Jump_acc2,Jump_state0_mean,Jump_state1_mean,Jump_q12,Jump_q21,Jump_best_lambda,SparseJump_BAC,SparseJump_acc1,SparseJump_acc2,SparseJump_state0_mean,SparseJump_state1_mean,SparseJump_q12,SparseJump_q21,SparseJump_best_lambda,SparseJump_best_kappa
0.25,15,56,0.9663157894736842,0.9326315789473684,1.0,0.26209189765192914,-0.15069773998212618,0.00904977375565611,0.07017543859649122,0.6189473684210527,0.8378947368421052,0.4,0.24713120193167398,0.06266382854071323,0.18446601941747573,0.8735632183908046,0.996842105263158,0.9936842105263158,1.0,0.2438285596674872,-0.2703621672225197,0.0021231422505307855,0.03571428571428571,5.878016072274912,0.96,1.0,0.92,0.24002705386198012,-0.3033028352756999,0.0021008403361344537,0.043478260869565216,10.0,2.3259923136341927
0.25,15,57,0.9875248262164846,0.9882075471698113,0.9868421052631579,0.26718258879376117,-0.1937235006790373,0.02531645569620253,0.004761904761904762,0.9875248262164846,0.9882075471698113,0.9868421052631579,0.26718258879376117,-0.1937235006790373,0.02531645569620253,0.004761904761904762,0.9833043694141013,0.9929245283018868,0.9736842105263158,0.26454209275932294,-0.19717529867710246,0.004728132387706856,0.013157894736842105,5.878016072274912,0.9844836146971201,0.9952830188679245,0.9736842105263158,0.26395988639419693,-0.20000242884319452,0.0047169811320754715,0.013333333333333334,3.1622776601683795,3.430985908329353
0.25,15,58,0.672,0.672,,0.2761092026986814,0.24988072852779597,0.054878048780487805,0.023880597014925373,0.54,0.54,,0.24701562214621836,0.2915604939384197,0.4782608695652174,0.40892193308550184,1.0,1.0,,0.267506263170631,,0.0,,17.012542798525892,1.0,1.0,,0.267506263170631,,0.0,,10.0,1.0
0.25,15,59,0.9858740041507665,0.9973890339425587,0.9743589743589743,0.2627405332024055,-0.28973976758344466,0.02608695652173913,0.005208333333333333,0.9858740041507665,0.9973890339425587,0.9743589743589743,0.2627405332024055,-0.28973976758344466,0.005208333333333333,0.02608695652173913,0.9871794871794872,1.0,0.9743589743589743,0.2615146988867493,-0.29043545403030924,0.005194805194805195,0.017543859649122806,5.878016072274912,0.9947780678851175,0.9895561357702349,1.0,0.2643219477369186,-0.26729740645836503,0.005291005291005291,0.01652892561983471,10.0,2.10499359469516
0.25,15,60,0.997229916897507,0.9944598337950139,1.0,0.23817910447039173,-0.26152398166355656,0.008379888268156424,0.02127659574468085,0.997229916897507,0.9944598337950139,1.0,0.23817910447039173,-0.26152398166355656,0.008379888268156424,0.02127659574468085,0.997229916897507,0.9944598337950139,1.0,0.23817910447039173,-0.26152398166355656,0.008379888268156424,0.02127659574468085,5.878016072274912,0.9986149584487535,0.997229916897507,1.0,0.23707742117819533,-0.2622603895274367,0.008356545961002786,0.02142857142857143,3.1622776601683795,3.2099871893903207
0.25,15,61,0.9237881606302658,0.9002079002079002,0.9473684210526315,0.28326816116122233,0.02959092102233511,0.22727272727272727,0.03233256351039261,0.6002844950213371,0.6216216216216216,0.5789473684210527,0.2533178531573056,0.24415959488161554,0.3464052287581699,0.5544041450777202,0.9622496990918044,0.9771309771309772,0.9473684210526315,0.2779266875880721,-0.20731334905301171,0.010638297872340425,0.1724137931034483,2.030917620904737,0.9390524127366233,0.9833679833679834,0.8947368421052632,0.27060818998329456,-0.1459003004248122,0.006329113924050633,0.12,10.0,1.2209987189390321
0.25,15,62,0.75,0.5,1.0,0.2429232346251117,0.2049924015749132,0.03488372093023256,0.03734439834024896,0.9566620562471184,0.9688796680497925,0.9444444444444444,0.25396972076607943,-0.22563430518658534,0.3225806451612903,0.021367521367521368,1.0,1.0,1.0,0.24091853005281946,-0.2491777740502523,0.002074688796680498,0.0,5.878016072274912,1.0,1.0,1.0,0.24091853005281946,-0.2491777740502523,0.002074688796680498,0.0,10.0,1.6629961568170963
0.25,15,63,0.9823529411764707,1.0,0.9647058823529412,0.22450322984124188,-0.2617738006957378,0.007177033492822967,0.024691358024691357,0.9823529411764707,1.0,0.9647058823529412,0.22450322984124188,-0.2617738006957378,0.007177033492822967,0.024691358024691357,0.9823529411764707,1.0,0.9647058823529412,0.22450322984124188,-0.2617738006957378,0.007177033492822967,0.024691358024691357,5.878016072274912,0.9823529411764707,1.0,0.9647058823529412,0.22450322984124188,-0.2617738006957378,0.007177033492822967,0.024691358024691357,10.0,1.6629961568170963
0.25,15,64,0.9975669099756691,0.9951338199513382,1.0,0.2495219924639123,-0.30009525299489503,0.02197802197802198,0.0024509803921568627,0.9975669099756691,0.9951338199513382,1.0,0.2495219924639123,-0.30009525299489503,0.02197802197802198,0.0024509803921568627,0.9975669099756691,0.9951338199513382,1.0,0.2495219924639123,-0.30009525299489503,0.0024509803921568627,0.02197802197802198,5.878016072274912,0.9987834549878345,0.9975669099756691,1.0,0.24832000114073502,-0.3007263730277409,0.0024449877750611247,0.022222222222222223,10.0,2.767989751512257
0.25,15,65,0.9848484848484849,1.0,0.9696969696969697,0.25312597645049134,-0.30451995301122575,0.0021413276231263384,0.03125,0.9848484848484849,1.0,0.9696969696969697,0.25312597645049134,-0.30451995301122575,0.0021413276231263384,0.03125,0.9837778210369217,0.9978586723768736,0.9696969696969697,0.25346587393940073,-0.29243165597664905,0.002145922746781116,0.030303030303030304,5.878016072274912,0.9850107066381156,0.9700214132762313,1.0,0.2568124636910203,-0.16207930999066952,0.004424778761061947,0.0425531914893617,10.0,1.0
