date,mkt,vlue,size,mtum,qual,usmv,iwf
2002-06-26,-0.0027187030024272696,-0.011221061068466875,-0.007647399616738881,-0.0017543745071179062,0.0037336194022001834,-0.0006157825056190003,0.00458001443672873
2002-06-27,0.01687250060965395,0.011722525331254952,0.00617943720416414,0.009857519708360796,0.016639248928612682,0.009930476395863641,0.019022677996484827
2002-06-28,0.0010870396112814262,0.01164833133031351,0.02118277170274485,-0.0005871193307218636,-0.002154083998969325,-0.003924997966322286,-0.008142186056567802
2002-07-01,-0.023595480610780872,-0.025526211581223923,0.0015122642004230524,-0.012974856800526569,-0.01922202941662532,-0.012985156903979278,-0.026299101812723324
2002-07-02,-0.022497531827902595,-0.020193179331687183,-0.013162143998044828,-0.014158739167431045,-0.01832446948554578,-0.017768860021099342,-0.024091481486192445
2002-07-03,0.0038861169669999196,0.0056787366406125805,-0.007526777106569127,-7.217060019493182e-06,0.007477337338411161,0.0008423890152473579,0.011740938180206717
2002-07-05,0.0360453650765169,0.03267455508676198,0.015256032541455689,0.025101671066791953,0.03245591617684651,0.021063041831495655,
2002-07-08,-0.012650507709001668,-0.007311154117900065,0.008793386111184187,-0.001475096392370534,-0.011674917491749204,-0.004997424008243212,-0.016581487510080484
2002-07-09,-0.02455469852389902,-0.020764350920625008,0.00530130533780615,-0.021457172637033728,-0.022279500772216965,-0.02455340962046282,-0.029443355813081773
2002-07-10,-0.030964066706936633,-0.029831879661231242,-0.017981257996472877,-0.029504705330537062,-0.03318284183450193,-0.029863897912818294,-0.033379293900548945
2002-07-11,0.0059372254523961665,0.006416938110749282,-0.019314060354237883,-0.0030444531856248513,0.00381965910094495,0.0014226152044736207,0.012837872259417349
2002-07-12,-0.00543620981613524,-0.008479787681651918,0.0011580582036228027,-0.01282280057090801,-0.00869899923017703,-0.00994415971850382,-0.00030443656733214475
2002-07-15,-0.00421716823369056,-0.0035906642728905647,-0.013512026834509916,-0.0070121598264680784,-0.005746680127358794,-0.001975695632498442,-0.0014458520464367686
2002-07-16,-0.014762743657329103,-0.02263718263718273,-0.006834872391478175,-0.02000893831438122,-0.017473583200366072,-0.017462564420163362,-0.01475525476946904
2002-07-17,0.00650698723776677,0.0036535496413490076,0.00510652317153526,0.005723391618274842,0.0030549088637783495,0.0028589759463324427,0.012483782925371889
2002-07-18,-0.027856003820882824,-0.02351133820926432,0.011026131293817798,-0.029182225594033384,-0.033490331053847244,-0.03093257909918412,-0.030439174819225978
2002-07-19,-0.03495928790526848,-0.027702725811416196,-0.016822615070109292,-0.044263015974323916,-0.03461565494459151,-0.03513973662570491,-0.03659345781579881
2002-07-22,-0.03142040882196251,-0.03499947236976342,-0.02638005734018478,-0.014794779666324365,-0.03494679108371468,-0.02553206813353026,-0.02735339989298846
2002-07-23,-0.028110011866980367,-0.028431872858496576,-0.02003904113732402,-0.009008776726334822,-0.014258590989676856,-0.021421532397142173,-0.020125646300105604
2002-07-24,0.055137413827783144,0.047572596983567195,-0.01628217313249425,0.05897720074702062,0.06458155286554335,0.05625558590652191,0.06056886898096314
2002-07-25,-0.004582587102539226,-0.006697227992264132,0.010325275454536431,0.009881125793482548,-0.002096812844476381,0.011500417113573969,-0.012504293863576321
2002-07-26,0.015452823574026331,0.013052100234360875,-0.021840135233035518,0.007949564675075349,0.016785735726721596,0.01551693667157572,0.018074401868172885
2002-07-29,0.054090979235293046,0.05157134213617098,0.01607678938220891,0.045853887942572724,0.04989194997815383,0.041453963244848735,0.05581197347194844
2002-07-30,0.004281049516842161,0.004839910647803425,0.012032033588617042,-0.004708112825757449,0.0009223017051334104,0.006828942238066071,0.005456464995861943
2002-07-31,0.007495005748504813,0.009296372393815755,-0.005973302602516162,0.016568083579791004,0.009585346668165018,0.01757064772400363,0.005938671542128571
2002-08-01,-0.027710154298827172,-0.022960120140163465,-0.0135641689531244,-0.01788898500452607,-0.030942867001324537,-0.020192244960093864,-0.03125950714937631
2002-08-02,-0.023783509421376747,-0.023465519008095126,-0.006189767296090221,-0.016238513482917827,-0.018825448238631748,-0.016568822204219402,-0.023198771973046317
2002-08-05,-0.033589659859894594,-0.028366561734872175,-0.016447887101860625,-0.025282038337614554,-0.029675501030155482,-0.0252211790195902,-0.033727453132448626
2002-08-06,0.03040171396999347,0.026782821555851433,-0.015931384828111406,0.022494496260869523,0.02569701649193501,0.018812007270117226,0.030848882068639005
2002-08-07,0.018594457745232384,0.015531325596886747,0.014336187673729572,0.01633360626527791,0.017031487079358643,0.017067018157852942,0.023960043406883846
2002-08-08,0.030948898908264688,0.032762549195608504,0.008692946266349422,0.027675591020256407,0.0289821550418079,0.026746212629038757,0.030690133994201174
2002-08-09,0.0028353270319148027,0.0028079558749791733,0.015673669230845677,0.003866642760464556,0.0027086869050161333,0.0035146133925267886,0.001125772815354642
2002-08-12,-0.004547237910994761,-0.005466848894963072,-0.00800493817483483,-0.005767677900083146,-0.004741408299145933,-0.002754133911629153,-0.004719241971758215
2002-08-13,-0.022325489399395382,-0.01789844142785335,0.000543236703047123,-0.018029228343881987,-0.019393857485555888,-0.01833186547933585,-0.023417034900643063
2002-08-14,0.03778767854542764,0.033992013924439624,0.0069595261599209035,0.02765280172269513,0.04266730983472877,0.030160048734562794,0.043811639752899145
2002-08-15,0.011178051000448663,0.011750338317324971,0.0072545463457673875,0.005473227326227681,0.008823140641522675,0.0046662652675038,0.012908500973394021
2002-08-16,0.0004069465189993071,0.0024793658043260614,0.004467370674972049,-0.002335435662064511,2.1837637167676505e-05,-0.0029644057276171365,0.00021013625542321002
2002-08-19,0.022061191741711283,0.023821146148589323,-0.0023351808069452806,0.01313071204750993,0.021094696845622263,0.01508077067568303,0.023607179001037704
2002-08-20,-0.013159297624726007,-0.01226915864085698,-0.002515466721055293,-0.010123503171328707,-0.013804681401640373,-0.009791688696203837,-0.012665229939001654
2002-08-21,0.013603198097031699,0.012775543041029902,0.010496085838915814,0.006157507175311938,0.009617469748883112,0.010924351800435605,0.013458939965877326
2002-08-22,0.013099422183082021,0.01556939501779353,0.008084350666238027,0.009551766941867657,0.015733233098856214,0.012644321674923686,0.014345820575934143
2002-08-23,-0.022795125447975018,-0.023183780739628346,-0.003871115741581499,-0.016148633787691158,-0.020395432438147565,-0.017357923725277447,-0.024347538735841612
2002-08-26,0.008604206500955947,0.006982479741199921,0.004538650495125474,0.008612747802088538,0.00539659582735208,0.009447983014861938,0.005191719535930117
2002-08-27,-0.015241781990521286,-0.012277744203059937,0.006562294032801841,-0.004971680776698406,-0.015802299492222338,-0.009359554106635803,-0.020365415757234495
2002-08-28,-0.01801892488499024,-0.016874376066724484,-0.01541147889462502,-0.013712573808108086,-0.01560880899660766,-0.0108174097664544,-0.01702324268131472
2002-08-29,0.0017450308993425256,0.0009171607324183206,-0.011093762047960531,-0.00198381638455869,0.000964010282776373,-0.0047219926809113355,0.0019819664554137084
2002-08-30,-0.0026225366958753105,-0.0013090290277185668,0.00018518338027906367,0.006892136228560997,-0.0022693308241545918,0.0009165309841385749,-0.004169794012175765
2002-09-03,-0.03992006394446823,-0.03768391388406467,-0.014742520843550766,-0.029320712723264197,-0.0404193942083656,-0.03462392002240755,
2002-09-04,0.018211118618443933,0.01576599584567706,-0.011528467749161275,0.012338980419779766,0.018546139882294366,0.011047627549881645,0.019541753249232352
2002-09-05,-0.016239293301117175,-0.013711029165270006,-0.003635850899898263,-0.0036938732951450337,-0.01660782599811561,-0.003311185183550003,-0.018086597408711103
2002-09-06,0.017813019751643955,0.012644029774650845,0.0010714863334950753,0.012600178558099806,0.017073001800803622,0.0067994064361807105,0.018735733003546695
2002-09-09,0.009121630331369035,0.01027086899607288,-0.0028071167477836667,0.00810869534473202,0.010487248459259746,0.010163227594702784,0.011118122700436439
2002-09-10,0.006376941075158182,0.004285856672979094,0.003918749240552577,-0.0008162078473281653,0.010120070537228631,0.0006641986062718708,0.009512299612314923
2002-09-11,-0.00029590597793838214,0.0024480614000264023,0.005547542438699704,-0.0003198007279827664,-0.0014677756527153862,-1.0881274414842323e-05,-0.0005841687645222748
2002-09-12,-0.02438659184302161,-0.023034783182628082,-0.007974481658692079,-0.016837964928697047,-0.023886414253897592,-0.01708378672470079,-0.02583902116818171
2002-09-13,0.0036432371667549646,0.003209025807323407,-0.012194382090638944,0.005155461796857885,0.0075295191375277515,0.003918963799402375,0.004453018635412143
2002-09-16,0.0003224772902663542,0.0,-0.009877983867665696,0.004553944423876466,0.0021174205967275928,0.0018746416126327325,0.0022260140954106777
2002-09-17,-0.019615321585391254,-0.019495605912657088,0.002853391503923497,-0.01950563693701357,-0.02065490045422702,-0.027692781825786383,-0.019658206465959727
2002-09-18,-0.004647263850178218,-0.00782967032967019,-0.011886230322773472,-0.0024596008089456944,-0.002872833837136879,0.002796078697729243,-0.002824512185479966
2002-09-19,-0.029934915787590444,-0.03966495915824464,-0.0012728221178925914,-0.02363172812810488,-0.03125253109632631,-0.026302421403172183,-0.029033254682804932
2002-09-20,0.0020657219364663693,0.0015137317090752056,-0.010655189704161683,0.005350268718047113,-0.000704696383354908,0.002156396730624399,0.00025342546756990103
2002-09-23,-0.01385676345805864,-0.01381891463941265,-0.017685939941715634,-0.00557899943275264,-0.015358871690671183,-0.0069295820270474096,-0.015922347589126917
2002-09-24,-0.016313945286108966,-0.028134578893592277,-0.016058817838831452,-0.021671094445426475,-0.016618111192036822,-0.01787004030660977,-0.011602892713291735
2002-09-25,0.02460341222549456,0.019937671310028993,0.0012999923529861679,0.01736069462361889,0.02098480453271767,0.01413863453053077,0.027336243024844276
2002-09-26,0.0175336271359936,0.019400677367103603,0.01638700386218339,0.022510322400571825,0.01855859559188011,0.025005847953216476,0.011939474358866109
2002-09-27,-0.03080655221983264,-0.02972084792893004,0.006408329755259734,-0.018658829782649877,-0.032998599340028134,-0.02961044295853399,-0.03246147635685348
2002-09-30,-0.012575725814767735,-0.012021735894000352,-0.01094318290900953,-0.010317074698678041,-0.016878206859303302,-0.010712227931752083,-0.015788337865251023
2002-10-01,0.036450370612268745,0.03488415897532482,-0.010093711919422765,0.028347896615085633,0.04160267695496378,0.032710502543621844,0.03910269903639252
2002-10-02,-0.023728237659148443,-0.02340650140147793,-0.0010240209161719305,-0.019615974101400813,-0.02511297843520377,-0.01973896229455363,-0.019087115915402242
2002-10-03,-0.011436431876309272,-0.009989563142984714,-0.009051155385437437,-0.014908711628722982,-0.007463604170765192,-0.0040390282849394055,-0.010618433393854376
2002-10-04,-0.023290742615480364,-0.030873493975903776,-0.008066379813141733,-0.018087536945392113,-0.022806952342017683,-0.021220159151193685,-0.02284185228027158
2002-10-07,-0.020003464365726087,-0.01965811965811959,-0.02330870443098354,-0.020672068157170043,-0.013197261663285942,-0.013911472448057793,-0.01625832942698291
2002-10-08,0.01497608684030527,0.006697313148926076,-0.005054692913207037,0.01592542521448226,0.026477729672786054,0.006827897886893863,0.02208530119609886
2002-10-09,-0.02801858578165961,-0.030862496555524976,-0.008242761896063433,-0.028537149191269373,-0.02769712140175218,-0.030450448264567,-0.021079902390373606
2002-10-10,0.03505691639185993,0.03838498720500416,0.0017497409922873075,0.024853880327027733,0.03735502722463213,0.02983020308061901,0.029057412503730173
2002-10-11,0.037642643015960875,0.039743389140979524,0.026315184665946623,0.029335428164908084,0.036332501954360996,0.027593161853152415,0.03712100574990407
2002-10-14,0.0076185714285714745,0.003912716328066113,-0.0032022572554639694,0.004587723943386468,0.01101572135014428,0.0038546125286731403,0.01208235659615342
2002-10-15,0.04631392891618913,0.05209114075850718,0.034124862399748324,0.030550214034787748,0.04475526131909002,0.03156654888103638,0.04464654469956564
2002-10-16,-0.02471882278516857,-0.022155731281612967,-0.0018139555092109294,-0.016862771577829117,-0.024757413621111724,-0.014261246860013732,-0.02722607634093499
2002-10-17,0.024524577193838937,0.020508523969109627,0.01244871976234263,0.00676326984397746,0.02660637902175922,0.013089156849799055,0.021943952437835756
2002-10-18,0.004828228008986635,0.007710155273960462,0.0010425511333713722,0.008335056179140654,0.006544309960258676,0.005705400121196913,0.008168836961837567
2002-10-21,0.016992605039356956,0.024512061209309044,0.00400481006678266,0.018629512982126784,0.01538824958660956,0.016302864938608552,0.013819812039894908
2002-10-22,-0.011420391501073213,-0.00608512256681526,-0.010929195495717137,-0.012172758182736665,-0.011299810561999357,-0.007617960936975754,-0.01353941283641491
2002-10-23,0.007240752088311542,0.009774933036490463,-0.005319551514234133,0.0076948036015238586,0.004257846202113225,0.0014090381342080072,0.007584863320549751
2002-10-24,-0.014700301463978382,-0.010507096596389487,0.002467471765383644,-0.015544366081298167,-0.01801912370156311,-0.01074990432022327,-0.016819770040759963
2002-10-25,0.01748136258647026,0.007485290533718603,0.0038926960444136682,0.007624606236746212,0.018963323183202263,0.012983170806640576,0.020042614094934796
2002-10-28,-0.008016395746712757,-0.0051143824728731024,0.011114351446809945,-0.01830815963215726,-0.008998561568225094,-0.00849209202012946,-0.012153244821420106
2002-10-29,-0.009198030456852857,-0.01031608197290712,-0.014132803486732515,0.0008797023133946258,-0.009541598217701508,-0.008179634748719744,-0.00815912428247223
2002-10-30,0.010676804558280573,0.010669287193345811,0.009979520852972712,0.00605570677504752,0.008985981414582067,0.008407008886756717,0.008053965878318303
2002-10-31,-0.004521635744585195,-0.01250130221898127,0.009483960948396097,-0.010252096554783208,-0.004559937849735962,-0.012924491968917873,-0.0034821061401493214
2002-11-01,0.01782259067344838,0.020747617540528118,0.0009458626479903476,0.011874722708942853,0.01426276975976104,0.009754306239313282,0.01650133178985036
2002-11-04,0.007944707619042202,0.011334274985358439,0.0161918817621014,-0.01209700101073563,0.008263356863269955,0.003375345205759661,0.009060473453893714
2002-11-05,0.006591757554233135,0.0011241313530452324,0.01051113804488657,0.008634269612834089,0.005762381932001626,0.00934441826748822,0.006515542992395096
2002-11-06,0.009802895713976634,0.015345877709346922,-0.002781396695411109,0.004335516442547149,0.008720514653323796,0.008371393623825885,0.011275180327613432
2002-11-07,-0.02293146128068302,-0.02486595174262718,-0.0011509150292913217,-0.019362443536498852,-0.019089045874760124,-0.013766011195317063,-0.01931907139098854
2002-11-08,-0.009515833604164081,-0.019692075056705005,-0.006051861232794331,-0.017147633943877305,-0.005356924547384234,-0.014127417571257683,-0.011583718933858234
2002-11-11,-0.02099089904257856,-0.02061349693251535,-0.015164332487389132,-0.013656583862008076,-0.01954299122856029,-0.016916561748884118,-0.02159338244250142
2002-11-12,0.008411498779913318,0.0030783548698858354,0.004475126989681888,0.0027344051462954155,0.005641282793517499,-0.0012224654216923536,0.008984944804834472
2002-11-13,-0.0007566547066932827,0.0007850694072724096,-0.00863588855691988,0.0019796523148338796,-0.0007706168334447039,-0.0021331903435253263,0.0025534631343759884
2002-11-14,0.024592375576083958,0.020253164556962133,-0.00018103787951395667,0.01608406206657742,0.022387805790888393,0.015151161160693372,0.02614379084967311
2002-11-15,0.006090479600233012,0.007164575542585538,0.009298510960100481,0.008776921970181206,0.006378470720046048,0.008849150182391519,0.0029331171082853658
2002-11-18,-0.009884053631010858,-0.004302866264140448,-0.001540750746630959,-0.012523926269695673,-0.011948590198628817,-0.007516824455343962,-0.01110804937141896
2002-11-19,-0.004670790710641692,-0.005576078622708702,-0.005601767199010621,-0.0018586638245082776,-0.004060777795131476,0.0003792623921112792,-0.007113508568544424
2002-11-20,0.01945532814858897,0.016681853227728416,-0.0024127631984525166,0.010653414534323113,0.016589376526200184,0.008535912871651119,0.020857989340661964
2002-11-21,0.02202710705787636,0.02547397449155464,0.019263552676440643,0.006064099083453733,0.015382072613079112,0.007882716119698818,0.02016468910069391
2002-11-22,-0.0023775087571062947,-0.00013445830111946666,0.006658722194346822,-0.0010411245713238815,-0.0010309166476761833,0.0021474022084337907,-0.005089614846828572
2002-11-25,0.0037393782788803787,0.0008740964868043655,0.003437139801248268,-0.009474207801450696,0.0017054836186669586,-0.0022894134364885854,0.0016200414975928723
2002-11-26,-0.02069333322832223,-0.01578717543918573,-0.009334381985263818,-0.012523754377791074,-0.020289980805309527,-0.017023489250107326,-0.020419304968085306
2002-11-27,0.02775385357504856,0.02856557796662229,0.009516348062258428,0.023812716130508393,0.026875650306612764,0.02029668813247465,0.027569287823781652
2002-11-29,-0.0032405499812967475,-6.636140420723802e-05,0.003210681887677147,-0.005815091629851721,-0.0038051094103698224,-0.0011270780501549948,
2002-12-02,-0.0012894828728632346,-0.0024223520042474522,-0.0012192024384048983,-0.00496583487416713,-7.574364023932301e-05,-0.0028772919605076774,-0.0006105270120044803
2002-12-03,-0.015277782594271372,-0.01965871669494057,-0.010019836223996603,-0.004707267381013458,-0.011459798723082004,-0.0029874391761911534,-0.015402315820018608
2002-12-04,-0.003952145315735844,-0.0018661780673181472,-0.010152075626798207,0.005352787775097179,-0.00043787150660634655,0.004993984518648187,-0.0023706606827089693
2002-12-05,-0.010921354622280943,-0.007546656695108345,-0.008761366939334825,-0.01030800546252586,-0.01241909518020834,-0.008763806383122907,-0.012715894219930246
2002-12-06,0.006136734497188545,0.0059599246446309095,-0.0007330764075067497,0.009792048004801934,0.003958880867626968,0.008442520223310934,0.005323002299285173
2002-12-09,-0.022185801595436927,-0.021825734618134862,-0.010197237418516303,-0.014328786847965458,-0.0185344732365742,-0.010642744969551754,-0.023129582054013498
2002-12-10,0.014049459103818274,0.017439431913116366,0.0015352850865582024,0.012680906032027206,0.013471234356712047,0.0074112985188821145,0.014485897631208333
2002-12-11,0.0007965564237750744,0.0013000786889731941,0.002072100644888497,-0.0001788677245706527,0.0016878949063328097,0.0009748577387835855,0.0010590736530400324
2002-12-12,-0.002924336151168605,-0.0020500905456658503,-0.0014348110480451037,-0.004603462350766807,-0.0063411119117564585,-0.006375702119949311,-0.004150229354780155
2002-12-13,-0.01340564717360726,-0.009141644126408055,-0.0022926571579503507,-0.011831624545813324,-0.012640433768812853,-0.004410708790645201,-0.016881517539547808
2002-12-16,0.02252536452567777,0.023082239115411296,0.0016625544036512618,0.01994508246940807,0.020903954802259817,0.017251642741030748,0.021542200024730285
2002-12-17,-0.00800880047545982,-0.006079437989732539,0.003055291257003878,-0.006959897400738546,-0.009762036524626483,-0.007652400940795223,-0.009480880356184329
2002-12-18,-0.013415690903157751,-0.01060214761451661,-0.01582014987510405,-0.007960930490250484,-0.01466446103634822,-0.004411381136525949,-0.014624427176728405
2002-12-19,-0.007112302127584624,-0.006697348536887082,0.001756302341022531,-0.0043248562937455715,-0.007044330505013741,-0.006093949334791238,-0.007548797584384759
2002-12-20,0.012820617179612803,0.009819854085266977,0.0041478694062559995,0.015978031428348194,0.013583138173302034,0.009947625978431462,0.0107464957079213
2002-12-23,0.0024713283575776845,0.000856017805170417,0.00122431597998518,0.0017161172572233152,0.0016117397772867914,0.0028822695035459756,0.004636149603844286
2002-12-24,-0.005331710607138773,-0.0043790626069107885,0.004285182625338946,-0.004014077927311566,-0.003747172741287441,-0.0023082406454021376,-0.00454252396328525
2002-12-26,-0.0022983226558770387,-0.0007559617895676052,0.007224499740468904,-0.002594507705400262,-0.002914134682720837,-0.001032038559682369,
2002-12-27,-0.015693209807960184,-0.016540577716643745,-0.0029132442182094875,-0.014076766377414729,-0.014613258416783736,-0.012681077153626208,-0.015111123127669934
2002-12-30,0.003406013154615639,0.003426693241022516,0.006613505474337256,0.006722822988070698,0.006092934495206093,0.007773063345866804,0.003236601321543464
2002-12-31,0.0009820253693499925,0.005610342544516644,0.004128550920541096,-0.0006405864705169018,-0.0014854426619131944,0.0007074153098365343,-3.0099876864086994e-05
2003-01-02,0.032128589316871015,0.030182271813708583,0.006271718826635464,0.028783460542793238,0.03260247636921254,0.027079413944472996,
2003-01-03,-0.0008118889442024768,0.0021864173029699785,0.007943750777782421,-0.0025853212391317992,-0.00208344877264921,0.001198934280639552,-0.0007593858235632744
2003-01-06,0.022327029958093103,0.021581526481841973,0.014949482478342269,0.015676045280725193,0.020911301875687016,0.018195325320441658,0.01688335760624926
2003-01-07,-0.006956517829759035,-0.0010842067220816487,-0.010937991018480142,-0.009112310709951887,-0.006298270423148011,-0.01293708959043438,-0.003848697744423535
2003-01-08,-0.01393334119751577,-0.012827259571109195,-0.014461708756969394,-0.009696976414423908,-0.014701535834309332,-0.008384726558621436,-0.013590451394334901
2003-01-09,0.018662174795300412,0.021356700206570434,0.007924540075085584,0.013299968086731395,0.02094258288152151,0.011392841646176599,0.020180257533477075
2003-01-10,0.00025232156530119454,0.0009133909639535975,0.005210536633683649,-0.0033704972158806745,-0.001871742134874177,-0.0030251361311258718,0.0011715381178500905
2003-01-13,-0.0013011443066187622,-0.0005540527327835276,0.006209968796189846,-0.00271423316735131,-0.0027583650418117056,-0.002769502372282906,-0.0011053020769821176
2003-01-14,0.005698036337809853,0.0065218809104545805,0.010405084209774706,0.0020731649261642726,0.0072375038264749225,0.003717677779130124,0.004810527054019742
2003-01-15,-0.01355560811918266,-0.01056178319186174,0.0016860341851001603,-0.012620666937820935,-0.016357321176598272,-0.011894394532326436,-0.015329295498667461
2003-01-16,-0.0037636644108766104,-0.0028487229862476093,0.0013505886147395785,-0.0018650701860152274,-0.005638745130926992,-0.0010933107233700445,-0.003683275095757277
2003-01-17,-0.013951378783095048,-0.011624470495517514,-0.004700553598389501,-0.003159269390061392,-0.015280983664772707,-0.005260336393486553,-0.016895559513896874
2003-01-21,-0.015145720751264968,-0.018273032326655336,-0.0022397556630185944,-0.014206395066805766,-0.015720966923987167,-0.013080040868110543,
2003-01-22,-0.009645023751631676,-0.014585941994652907,-0.00888730166828211,-0.006603841759720508,-0.010590794595832342,-0.00788377966371634,-0.007916026013680466
2003-01-23,0.010005181072902047,0.00824232433546257,0.008380175839561854,0.009965071157605365,0.005543019151767803,0.0013530713573139952,0.012943592552026484
2003-01-24,-0.028137613316643995,-0.026466380543633705,-0.000714664924245545,-0.021674703617360458,-0.027688908325085748,-0.023200155736484707,-0.029089523068064893
2003-01-27,-0.016424657698997924,-0.018193905041810954,-0.022415660311816743,-0.015101216840754383,-0.014948868478363742,-0.01645936155496419,-0.015627871235027846
2003-01-28,0.012842378445972136,0.013043013435016348,-0.007044019898833631,0.010486968962637455,0.013998197656954092,0.012229281142353221,0.013675460256312277
2003-01-29,0.0065068008335942285,0.006050585710767997,-0.007641300915693039,0.00519991788102625,0.005119089939566335,0.0043215618854726134,0.006239048182417051
2003-01-30,-0.021785644646354685,-0.02255323612713722,-0.0008697127826566842,-0.015586031179311344,-0.020584282379571328,-0.017000820729276556,-0.02312380762234345
2003-01-31,0.013473218490722694,0.011447377835014594,-0.0014543215642980334,0.01641646849584122,0.012795512542731924,0.016877385496183228,0.011428247015910387
2003-02-03,0.00392082437540453,0.0021574591497488527,0.008919364269388108,0.00034177189671136254,0.005288867231604932,0.002345903466072441,0.0036597242296758647
2003-02-04,-0.012991316947609577,-0.014540321157578973,0.0004741633650846566,-0.010492906011461467,-0.013548661685425234,-0.009232929612076557,-0.014434517567775473
2003-02-05,-0.005269153125823434,-0.006983490312645668,0.0014323478920261756,-0.004266491683332485,-0.004218701311153206,-0.004748068882432177,-0.004383563198497309
2003-02-06,-0.00642462007026956,-0.008511252163877492,-0.006793921228374633,-0.0018833568366762865,-0.005837325181137665,-0.004272287097693006,-0.004331619683791921
2003-02-07,-0.010469740057698296,-0.007165720936999964,-0.006745094717224842,-0.008445629807231292,-0.008849771794530281,-0.007413234172387373,-0.0102865582103564
2003-02-10,0.007464840470476908,0.0074738963180069895,-0.006247201552205706,0.006332672203281042,0.008476853548308183,0.006099757450589438,0.008143576811627806
2003-02-11,-0.0077319883217250585,-0.009527619186152192,0.0025424819773429697,-0.0077737311711522095,-0.009507775786056882,-0.01027568922305766,-0.005831731734603163
2003-02-12,-0.013159548552403977,-0.016081066196717675,0.0004173220763379337,-0.009576492115560331,-0.01115200723902221,-0.014301390345958565,-0.011668402692619484
2003-02-13,-0.0021274541024318694,-0.003656852867644389,0.00020322594446597897,-0.0026060480494394245,-0.0026092225506078037,0.0006239066342073052,-0.0045017560351849895
2003-02-14,0.019254463623568085,0.018576083292760615,0.003657323737314311,0.020310783020716316,0.022341797262448004,0.01590581216226128,0.022012311175368282
2003-02-18,0.019769249563477587,0.020112512409456773,0.00293301541415647,0.01612905295920175,0.01652962720415241,0.012720380287622568,
2003-02-19,-0.007189775128516818,-0.00879469434832758,-0.002714046769968781,-0.006665525668202443,-0.008458500853008255,-0.005513832113318795,-0.006009132983993526
2003-02-20,-0.008392668841811002,-0.009963636363636397,-0.002004155986624845,-0.005117765997707635,-0.010407642699008512,-0.009869993308479152,-0.007827191867852634
2003-02-21,0.013253797274772161,0.0127084404613238,-0.005422087873759418,0.012414008840399893,0.01411601638965565,0.011766551615939758,0.013657656426981912
2003-02-24,-0.01785031208584198,-0.019984041781517692,-0.0031349628055260537,-0.01796345575398517,-0.017312488010742477,-0.016699070815988204,-0.018075282794790315
