Date,ActiveReturn_EWMA_8,ActiveReturn_EWMA_21,ActiveReturn_EWMA_63,RSI_8,RSI_21,RSI_63,StochOsc_%K_8,StochOsc_%K_21,StochOsc_%K_63,MACD_8_21,MACD_21_63,DownsideDev_log_21,ActiveMarketBeta_EWMA_21,MarketReturn_EWMA_21,VIX_log_diff_EWMA_21,2Y_diff_EWMA_21,10Y-2Y_EWMA_21
2002-09-20,-0.00010058242929859328,9.251938109753283e-05,0.00011226917556130079,3.834871028523068,28.45663599050343,44.61527122999038,0.0,0.0,23.900204231932143,-1.2659400081519294,-1.1922210899870151,-11.124989206339455,-0.006084254062888705,-0.002781141886064079,0.006179104849067099,-0.013233837135943423,-0.005195876861119905
2002-09-23,0.0003014150675482698,0.00025455247315418663,0.00019809375153502902,3.4888197137745465,22.636967520731687,43.892474460218146,0.0,0.0,19.63139684085446,-1.4720105931502019,-1.2755176064845983,-11.124989206339455,-0.010207782062239948,-0.003146545360584982,0.0065853421740874555,-0.013120776572709925,-0.007811158935862497
2002-09-24,0.0006753088428654859,0.00041278658180178416,0.00028286877106084346,3.977552244438513,24.40885385534007,44.37925910587281,0.0,0.0,13.227923604744824,-1.699659138489281,-1.3707689864563548,-11.264714060903234,-0.015784562389623884,-0.0036526364221624694,0.007086250494571029,-0.01266319242694875,-0.007887494277981159
2002-09-25,0.0005863627551994416,0.0003847279760488116,0.0002704705282356531,25.333443378491268,29.018159993935583,44.942805866291025,30.714785760781517,19.72040103638621,25.465621191186916,-1.8028576363675626,-1.4287922515444365,-11.274607409142087,-0.01663580939498837,-0.00264586400081641,0.003986902473878507,-0.009787253200968364,-0.007265169577734343
2002-09-26,1.1347041632861826e-05,0.00015193277795041293,0.00015059955539255498,31.20387515118462,34.255159953555406,44.5329478970669,57.99025760262568,33.40300071519436,31.344142986204588,-1.844534290118375,-1.4680630977913438,-11.21366964131275,-0.027600967043030666,-0.0019327569713611936,0.0012124805268715901,-0.010488846197028659,-0.005277471305282414
2002-09-27,0.0004469657975686509,0.00032834308320781714,0.00024256962715637624,28.539208001678105,32.814358539675936,43.97448400248542,16.86758932759617,7.423024001052382,17.23681442519204,-1.984807514432788,-1.5417559686206204,-11.21366964131275,-0.03810346663479728,-0.0030051372742540446,0.00346501699838571,-0.01532050383976177,-0.0033630593789046675
2002-09-30,0.0005006783420602622,0.0003547391962613014,0.00025779348811336155,28.995291409907665,31.49262061552848,44.53034927659826,0.0,0.0,10.681716593318221,-2.154138575089064,-1.6284190532885958,-11.215119036633064,-0.03841155356919846,-0.003395862698531136,0.005798629327882355,-0.018246855089931558,-0.0018645201955287953
2002-10-01,-0.0002988366257780067,2.839850596008458e-05,9.109383717260194e-05,48.659629446925685,38.658401937707026,46.83789572419823,75.1715644338588,29.280975020703497,26.213985762845443,-2.1786384116421686,-1.6691559705219277,-11.007170566858143,-0.06332978322887331,-0.0018705374195544312,0.0003838541745388319,-0.014858723827773803,-0.001455361533420203
2002-10-02,0.00039264945791104357,0.00030320374824804733,0.0002311261332592858,46.27448676058088,41.72919262322639,45.81570648539125,37.93153685480198,14.77516653414335,18.519292475632245,-2.253738697312343,-1.7275625825365637,-11.007170566858143,-0.07360963358914409,-0.002606464489530273,0.003001059092499067,-0.016068162120630964,-2.8614780199489362e-05
2002-10-03,0.00028567380317596266,0.00026209930548584356,0.00021137928852136393,45.2974032642012,35.97412936976235,43.277617183977625,9.655549776979026,3.7610486619530494,12.676787458815017,-2.3592636935628946,-1.7979115134612442,-11.004869342182444,-0.0724994305143109,-0.0028899769119031713,0.003342754477174761,-0.015516228175222633,-0.0003711272557541424
2002-10-04,0.00017913714843374078,0.00021899441050951594,0.00019033415969718387,42.29376133542291,35.12240757919638,43.13659829569776,0.0,0.0,0.9916374128385289,-2.536726107379053,-1.895223078709762,-11.002023004378495,-0.06848212805726472,-0.00357225024835479,0.005149005385631736,-0.013955702608284208,-0.0017298046239287183
2002-10-07,0.0008888690104126775,0.0005096636385903838,0.00033800557784000143,29.58544734322733,30.649841504083966,43.935356133821834,0.0,0.0,0.0,-2.72572777580001,-2.0003647340822397,-11.023233285660798,-0.07724176551270513,-0.004104216723136054,0.007625244043639249,-0.01382032715024446,-0.0030395201767249224
2002-10-08,0.000941377276923759,0.0005441659959803682,0.0003583449343432194,32.1291475900408,30.656901110548517,46.02422031686589,28.301888978621502,12.62483370150736,8.221417043498208,-2.8195431153943815,-2.076679097582499,-11.023233285660798,-0.0731784233292824,-0.0034007028919813605,0.006041510280148852,-0.012323296960091122,-0.0036189396376494105
2002-10-09,0.0011586470840666385,0.0006467982776895852,0.00041300765591301445,33.3990146348426,27.725262973779053,44.55114973333408,0.0,0.0,0.0,-2.98236684475242,-2.1787213195241577,-11.074562574829208,-0.07545794597356772,-0.0042007218469218115,0.00674608155828201,-0.014631418971122448,-0.0021313105104424418
2002-10-10,0.00020748781319783382,0.00027471159485808176,0.00023115425460873922,46.507390790771325,32.812344669217424,45.71710722421615,36.364206713873195,20.000222242237243,11.21812546069302,-3.025568602075907,-2.2426772570338187,-10.792577488902776,-0.09728641232591202,-0.002844038788567491,0.0025977505130690697,-0.013111746663602096,-0.0006967653550736032
2002-10-11,0.0006732421933872397,0.00046286383071420325,0.0003254327536199116,50.594283369324046,43.2465547759425,47.45266276295882,100.0,56.66656529301521,31.784278753718905,-2.8849201014065358,-2.2432719616943757,-10.792577488902776,-0.07135343045495549,-0.0014030101699996904,0.0007918876359009095,-0.009266441456956194,0.0010267031752085906
2002-12-11,-0.00042049249323263395,-0.00025077889370282177,-6.617693013201817e-05,26.666431088097397,54.827954066558895,51.23853610749089,31.442802951648673,33.473281109003636,75.53869862806663,1.129909135001185,0.07144623842231113,-11.341538134901961,-0.042109716777331246,0.0007623638248447915,-0.0030830472384167995,-0.0049917847307240065,0.0025416789422470663
2002-12-12,-0.0002009217677381123,-0.0001688260465839498,-3.397262988046637e-05,26.206765118180115,54.1714391573021,51.12379656844894,42.74876291230844,25.4551280834547,74.76963122857332,1.056984378407563,0.0782581699525764,-11.503792689915754,-0.0431684120787418,0.0006222957413219411,-0.003542703363780036,-0.004827806683196351,0.002458185848519168
2002-12-13,-0.00042673561661744837,-0.0002600616665098072,-7.459882504289208e-05,26.336572477264255,48.27567796701122,50.06534464244237,0.0,0.0,65.296849208221,0.9196361084107281,0.05854657623024195,-11.465258059046686,-0.037869449405405174,0.00016358695325299237,-0.00237255881931603,-0.00401253449693631,0.0036909486652266475
2002-12-16,-0.0006978404948947719,-0.0003738939717492276,-0.00012541817215092885,42.38189099706505,48.34416769240748,52.06593660045525,77.88118650706885,33.343025028530654,76.8679294624126,0.8805798565000202,0.07173523602486398,-11.529261096113322,-0.04441597548316841,0.0009396670171745396,-0.004636002929821332,-0.0015830765139951764,0.0038980429801860213
2002-12-17,-0.0009995296328719479,-0.0005051952860061053,-0.00018439480257485225,40.65691005792814,45.70737210154219,52.14043148871784,28.628607049167304,12.002783367744243,69.46219321953987,0.7889611633293185,0.06376532167730886,-11.55898728289044,-0.03983210543095627,0.0006347259025809344,-0.0039628275503856775,-0.0031717930171148495,0.00475453296127881
2002-12-18,-0.0010095926650091499,-0.0005257605384265705,-0.00019758862011090033,35.65711147937333,44.81423789729862,52.2611322125812,0.0,0.0,61.1312784559854,0.6441287952940229,0.032982126405727286,-11.552757050607429,-0.03796189188899436,0.000178060312172597,-0.001886239099071908,-0.005691906497801853,0.004926594404802084
2002-12-19,-0.0007217208578267034,-0.0004270399666722277,-0.00016068590692360337,42.70021121411702,45.555472045187344,52.41488479708621,0.0,0.0,58.20016083489064,0.4922877009739608,-0.004595808941829205,-11.700505493585906,-0.040355341950754464,-7.595129065369688e-05,0.00032881995445395467,-0.007800632390183369,0.0037813168830606626
2002-12-20,-0.0007295430128170351,-0.00044000661219857005,-0.00016986198014147682,37.22740722841024,43.51214916559983,53.51013070200741,37.189388341751396,16.608745651403563,65.14258980451942,0.4074582433494953,-0.02114751615845023,-11.696695732027894,-0.04012311375835018,0.0003546222930076064,-0.003718373289754658,-0.006889316341921405,0.0033295597048264127
2002-12-23,-0.0008149151186909113,-0.000483732357600555,-0.00019194891510325882,39.23664146390455,37.3053577573927,54.24235913869045,38.01572922254673,16.97778870702915,65.29684920822092,0.33223957535895465,-0.036522449178619354,-11.67932164257842,-0.040349258428976076,0.00040914395742730356,-0.004228285205306227,-0.005680446925123504,0.002565045909744886
2002-12-24,-0.0001977926887241961,-0.00024861883491622506,-9.776559605176004e-05,40.46971694349818,39.40555031701362,53.080748902369045,40.49414455904547,18.084646651671186,65.75951404886752,0.2680258642529907,-0.04990467651178676,-11.951871401214717,-0.0456172010422956,0.00020708367406298866,-0.00372914368673363,-0.007459970943828909,0.003463822814046587
2002-12-26,-0.000559061579723699,-0.0003909890648881239,-0.00015922989857023186,45.090831355188705,37.374514906470196,52.00030365827566,15.701488911606765,7.012270093951452,61.1312784559854,0.17618074264737515,-0.07562952899216668,-11.816257575121481,-0.043429328232973505,8.452358560501728e-05,-0.0025367108430861744,-0.00819817310922277,0.0036778873185795828
2002-12-27,-0.0004460433850586407,-0.0003515290070350949,-0.00014602005658011902,19.140163772861357,37.642083615246804,52.69315275649651,0.0,0.0,52.491920465333195,0.03046000401815263,-0.12440445697724556,-11.816257575121481,-0.04444560459330108,-0.00044058247704703845,5.5527318246035e-05,-0.011203899864681519,0.0035574678815005183
2002-12-30,-0.000679447203533393,-0.0004476912574058921,-0.00018879095887331453,24.64397204946964,28.540854206772607,53.50203806057319,3.4871797793135375,1.0633844165500568,52.954585305979705,-0.09548251424760679,-0.1696623892466249,-11.753280725696554,-0.04604466272261886,-0.0002930742939740878,0.00013115705217902983,-0.010509842664742431,0.002786372455666935
2002-12-31,-0.0007844719178953163,-0.000497235791673511,-0.0002128880610950337,32.29780966813358,29.449584689539975,51.77987756295026,0.0,0.0,52.3376610616317,-0.21150903981258296,-0.21457742728988194,-11.825130008309074,-0.04624505577484736,-0.0002560116700423554,-0.0009970048744825154,-0.010165919868579497,0.0030224303144442016
2003-01-02,-0.00033570413553361405,-0.00032804676181092535,-0.0001468256946338112,67.97195494240549,41.29908261225397,54.7984891497035,100.0,63.12748979607791,73.78225011639412,-0.15552005941574976,-0.19702075484225645,-11.825130008309074,-0.018615004206735272,0.000852363001585153,-0.004882082394734441,-0.0036173891410871107,0.004559325600069024
2003-01-03,-0.0003461507261683181,-0.00033245993387142085,-0.0001511290183800494,61.087982322363054,44.517161288676064,55.466829808066066,97.84092410985733,63.78657273532593,73.31924516437257,-0.10884846340780996,-0.18147288614515844,-11.830104974253546,-0.018581961263842685,0.0008135705138125448,-0.0056500564624140685,-0.003826147904537284,0.00408312755570688
2003-01-06,-0.0008407014353752063,-0.0005297367523886673,-0.000234856923206123,69.10312197114807,49.13744169402025,57.844591386251786,100.0,100.0,83.03860793170018,0.004640551269815774,-0.1390953777649031,-11.600578197258422,-0.033694775308492464,0.0015383357514300172,-0.005161976086660818,-0.002066054250087656,0.0036226148790508097
2003-01-07,-0.0009637139334859059,-0.0005889809799514912,-0.000263224942158204,61.93408161317075,49.132050878771565,57.88027639808614,83.41802005401267,83.41802005401267,77.9477830784772,0.06770341325419338,-0.11294094726054027,-11.573043317809548,-0.03165037420850124,0.0012825701990610199,-0.004705758743695487,-0.004286953415370522,0.004158024982837973
2003-01-08,-0.0007314386600821863,-0.0005090170937205212,-0.00023484832898296908,58.90852191100201,46.5872006350969,56.17479308807106,59.800026095326984,59.800026095326984,70.69683530144513,0.06989560967063824,-0.1084366182797396,-11.857758247305295,-0.03542255837643778,0.0007770508982318198,-0.004035799108327143,-0.006107918912516216,0.004675815548627186
2003-01-09,-0.0007532129170481131,-0.0005250344949698273,-0.00024512051559033354,75.90075969156388,55.79684307878007,58.606897161721136,94.47369911103553,94.47369911103553,78.57291342533046,0.15031071424493803,-0.07390278040142562,-11.853841811225957,-0.035020024472411364,0.001384445850389651,-0.0055847789386924964,-0.0006799027626359995,0.005503350340974995
2003-01-10,-7.413523999790997e-05,-0.0002627188770295719,-0.00014172478510762518,77.57774719377798,53.277312410507754,57.86728099780577,100.0,100.0,77.86536662610605,0.2554480234288121,-0.027728390664620406,-11.853841811225957,-0.035990294101438496,0.0013535555625813936,-0.005308148079593827,-0.003271354281884957,0.006957091755528531
2003-01-13,-0.000386484056041699,-0.0003805650322856408,-0.00019141158842391336,74.50503423864359,52.945010472118135,55.21474064931171,79.79725750820239,90.82549324308391,71.17834374638191,0.3252269954730167,0.007639337028791715,-11.915049595766043,-0.03463998849054713,0.0012648848070913718,-0.004364907745254852,-0.002511214370384689,0.005749918330377984
2003-01-14,-0.00015308117130602227,-0.00028807644157298956,-0.00015631270643141584,65.55196002130037,55.17078378892267,55.34010552081547,100.0,100.0,75.8133954896635,0.4250292609536359,0.056373141094084644,-11.915049595766044,-0.032512555632716385,0.00143416040978967,-0.004658067220036641,-0.004062093111685022,0.005562138710735844
2003-01-15,-0.0005804882922927207,-0.0004532794373990343,-0.00022518625221849083,52.688346219642916,54.22542945446721,51.171574294243094,32.74284871974992,67.2414175381548,51.92201814022456,0.42574404691205814,0.06950613741736333,-11.783955417838104,-0.02055601693189647,0.000918661071836633,-0.0032800909454514336,-0.004255975268226299,0.00570704197940899
2003-01-16,-0.0005587627924375432,-0.00044885635082079985,-0.00022644456378139214,40.79774584389981,48.74049000774056,52.73330460050339,17.698497342386307,59.913845439140566,44.992733324507014,0.4058378577573052,0.07454597359730997,-11.870282145421388,-0.020570493764994313,0.0007527685894601668,-0.003819223327674654,-0.004117036347355067,0.0055207320964767125
2003-01-17,-0.000754000660416884,-0.0005299243493638878,-0.00026221754981661967,37.15074128101905,47.71893993417422,50.0813704535691,0.0,31.896508945399077,23.952912894246683,0.3129322696720891,0.050676478124657365,-11.940581637860685,-0.014679033573903358,0.00026115237054152705,-0.0028062637145129165,-0.005614648151395102,0.005340536379015693
2003-01-21,-0.00012801934569098473,-0.0002890985632176866,-0.00016851397786068453,38.77532511122708,49.04948372248849,48.85857686502359,0.0,18.103332682247753,13.594827934798124,0.1931555899810462,0.013715975844547756,-11.94977718126012,-0.03029828999681419,-0.0002498883646888942,-0.00039888083125418555,-0.0064104451552816485,0.004839909897830356
2003-01-22,0.0001704459913529412,-0.0001654870406103077,-0.00012028326707344245,21.476269542488183,48.74052008093911,47.325940160593795,0.0,7.758344903314623,5.826184927972304,0.05898676351579013,-0.032225223334506836,-11.94977718126012,-0.03512574838676919,-0.0005675801874568265,0.0012516829258122529,-0.00652756804508328,0.003050549099193797
2003-01-23,-0.00027659764719673843,-0.0003315586882258358,-0.00018770761478734618,18.467297440773237,47.00521414747371,48.73255773900534,8.878696690791491,15.948201681915327,11.976416803504101,-0.03852313396947693,-0.06771859968041838,-11.771594537518391,-0.04257703410750634,-0.00020956558765439115,-0.000497461024800898,-0.005335908464484106,0.0029510293048385914
2003-01-24,0.00038963999078183104,-6.585414946427576e-05,-8.288986868838433e-05,15.318167466397881,42.55303131861205,46.955956138590494,0.0,0.0,0.0,-0.2150858673599032,-0.1366201997291654,-11.790664187880763,-0.06917014258127702,-0.0011566597502296388,0.0039231970338420765,-0.006140414142022585,0.0025285861513696466
2003-01-27,0.0005970652690064448,3.126519558849782e-05,-4.372863459518485e-05,5.26326145929319,40.022424510874814,47.28728375964205,0.0,0.0,0.0,-0.427070141007988,-0.22416335065375392,-11.790664187880763,-0.07305180754873584,-0.0016576126146789845,0.006930931042008057,-0.004635609169108187,0.0024461198561319952
2003-01-28,0.0002739074321278936,-7.804236186342541e-05,-8.648520105377883e-05,16.87430007448023,43.70104048275885,46.284694556465034,15.216076270482578,10.834994130333975,8.750595622344353,-0.5740413710230001,-0.2922205109593392,-11.852948240510099,-0.07751716037151148,-0.001174345062769995,0.00400146905844488,-0.004484447245276681,0.0030185318512884504
2003-01-29,-4.100013083697927e-05,-0.00019108102997510056,-0.0001315298236632048,21.202615047842272,47.42385107954441,47.35852842093043,29.090930684132648,14.860720558391755,12.001866793732844,-0.6880402197694053,-0.3513858703020247,-11.77345720294458,-0.08070205436366301,-0.0009030139158385381,0.003179575622903522,-0.0020559359773767456,0.002594072082012623
2003-01-30,0.0002316061990974083,-7.831406384394499e-05,-8.734339587641943e-05,20.87230100542702,43.64817710826729,46.54682621134434,0.0,0.0,0.0,-0.8672337060624216,-0.4389652698423845,-11.84063102482003,-0.08557247318439405,-0.0016142533864381549,0.0031384336659283432,-0.004270901453891353,0.0028355041319770655
2003-01-31,-0.0003637139928526035,-0.000303550776755583,-0.00017688178513814985,28.84606325917926,45.2126640801079,46.30381156551754,15.333013269581844,6.666562534168471,5.45094405781154,-0.9976140605566428,-0.5122723921204084,-11.583644525128463,-0.09678068256974211,-0.0011228405162573179,0.0028796507337043183,-0.0034797781245563923,0.0020911683647105604
2003-02-03,-1.6564179367979026e-05,-0.0001682898945665764,-0.00012478751696967338,38.12533871397397,38.17532489491198,47.54275147323909,36.667711772794284,15.942567140611692,13.035509856237809,-1.074055673985967,-0.5678822280256384,-11.583644525128463,-0.09264625822773423,-0.0009165001887996485,0.0026285800707336686,-0.0033663672904313403,0.002348928244969347
2003-02-04,-0.00037969399836047406,-0.0003068198140146044,-0.00018030437369749667,27.989294305427833,35.451521273359646,44.88134114439751,0.0,0.0,0.0,-1.2154814250830697,-0.6507466173306966,-11.490741286619878,-0.08251053378444403,-0.0013537972104181294,0.004321413895336556,-0.004560161550045275,0.0019465089771859903
2003-02-05,-0.00026517091933583935,-0.0002639644821707274,-0.00016497804856139848,33.882019457152936,30.03545833285257,43.85789963305852,0.0,0.0,0.0,-1.3548020291782166,-0.7364223439917765,-11.693784305360369,-0.08303846783757421,-0.0014814318585061265,0.004457915168136229,-0.0027824004524117187,0.00220891991281652
2003-02-06,0.00015527806175633256,-9.793877032881e-05,-0.00010062962919566488,39.76835327874605,31.097572632824225,43.35496312194134,0.0,0.0,0.0,-1.4793201079869789,-0.8198399105411767,-11.724908339963056,-0.08608517590194706,-0.0016267437772743284,0.004616933926509225,-0.0043207378317685246,0.0021369538640878785
2003-02-07,0.0003946246841996777,4.872350060208335e-06,-6.002100325973375e-05,27.31038498956795,31.954867139289618,42.04920641738988,0.0,0.0,0.0,-1.6143526257056067,-0.9104766500828987,-11.724908339963056,-0.08914990579531454,-0.001905891349372899,0.00510492059797727,-0.005808790616987668,0.0033703847161870885
2003-02-10,0.0004452915876863188,3.764878602486038e-05,-4.626956680028662e-05,31.95517350927544,28.458572390285696,43.99042164508801,27.027021062968597,7.48142121164376,6.277060492501109,-1.6955330481635968,-0.9833310875859098,-11.730729339274156,-0.08643166995487396,-0.001594716537083558,0.00491947971777997,-0.003990953301431626,0.0026091505638911263
2003-02-11,0.0002999825906935112,-6.338599719017959e-06,-6.248952050324767e-05,36.95690374029176,24.37775504170034,44.09365496695332,0.0,0.0,0.0,-1.801817098497665,-1.0678720849282826,-11.720701203936063,-0.08435153275539128,-0.0018169183141853976,0.004460851527797233,-0.004838047113477013,0.0031755565961564956
2003-02-12,0.0001846588014706155,-4.1803741620670514e-05,-7.569379455079524e-05,24.314373400060774,23.514839221126792,44.30251606402575,0.0,0.0,0.0,-1.9460810893947382,-1.169861244749356,-11.802929144571456,-0.0808505523785806,-0.002173642038668731,0.004938090829059274,-0.005657469015755483,0.002420823497416906
2003-02-13,0.00015352418718924155,-4.666795199655572e-05,-7.716566065178497e-05,13.10048946201978,19.921578673816768,44.04037363872595,0.0,0.0,0.0,-2.0756774851423785,-1.269626869992294,-11.802698628166139,-0.08084451448945061,-0.0021538847999546785,0.004174173726742822,-0.0071013828507522185,0.0026676221705429397
2003-02-14,-0.0003884813522957112,-0.00025384859242046613,-0.000157867888871992,38.028402249824666,27.506985768912656,44.17727057475581,57.9549186944351,13.934574892065887,9.516131170048709,-2.126793094720142,-1.3415710826167953,-11.72537822654966,-0.09703755902826666,-0.0013891549153110879,0.0029777232706871383,-0.005242181684792709,0.002906361842494738
2003-02-18,0.0005003306026225811,9.215452682623831e-05,-2.388210073615132e-05,61.51313642593518,37.36410983053435,44.88649588303446,100.0,52.15972852335816,29.294610664045567,-2.045304050069049,-1.3620823242956845,-11.725978590946744,-0.05596920265433233,-0.0006824768533921209,0.001337712986845899,-0.003769246655729326,0.0011839065868873928
2003-02-19,0.00040997223322820713,6.989619917806736e-05,-3.108511462421915e-05,57.36223608084786,39.21336285947708,44.34418426799356,83.44007476320607,48.69945683599085,24.443445039669758,-1.9971949669392757,-1.3929053454759242,-11.774910758424324,-0.05502170044444904,-0.0008784454589097192,0.0015027773819823716,-0.005274233169393927,0.0008198279732855682
2003-02-20,0.00027546915077882473,2.801909017428289e-05,-4.611169971013731e-05,55.16253218995801,38.917054600759755,44.290534192638,59.236579052885965,35.22796332842611,17.353125204242513,-1.992543629452129,-1.4390058576786657,-11.765888716218146,-0.052638017303451766,-0.001159850876987721,0.0012975402754604863,-0.0057535717596830785,0.0004676316396381696
2003-02-21,0.00033586366024647706,5.990608146743394e-05,-3.2766179356931865e-05,57.660318036487325,43.78060335660147,45.97229403039203,91.08317718661385,54.16711898406372,26.682462137261297,-1.9259114461638944,-1.459945730159646,-11.765888716218146,-0.04871477177779955,-0.0006900758128509415,0.0002906068030942748,-0.004264370055782529,0.0007778941756215957
2003-02-24,0.0003670172647308799,8.120049654755092e-05,-2.331962269664e-05,53.48851340061087,39.397573297358825,43.172670724174225,51.59316459606577,43.78515364326926,15.114016697677664,-1.9324475706589226,-1.5074598505583623,-11.947838459135829,-0.04817818657962347,-0.0012587998025364922,0.0020911628836369203,-0.005101954381469715,0.00042711996706391907
2003-02-25,0.0008737834004224437,0.00029011080640518183,5.901266288615915e-05,65.80291021239631,46.57036944459531,42.13784555735323,81.52684189423088,69.56387458182809,23.882970919606926,-1.8793300981364354,-1.5310457910993023,-11.947838459135829,-0.03933123581409181,-0.000990237122044265,0.001777962197622098,-0.00558678427202249,-0.0005630755002609372
2003-02-26,0.0002892034292461667,7.902456413894687e-05,-1.979053534918508e-05,56.8233790046423,45.5829970704305,41.68789656218006,9.433456499989369,33.152108074864906,11.38192542947422,-1.9037005474963138,-1.5833797185685796,-11.701058617340662,-0.026331855939585622,-0.0013736525611426507,0.001924508333105943,-0.0057303936127150665,-0.0011955675615040265
