mu,P,sim,MLE_BAC,MLE_acc1,MLE_acc2,MLE_state0_mean,MLE_state1_mean,MLE_q12,MLE_q21,MLEK_BAC,MLEK_acc1,MLEK_acc2,MLEK_state0_mean,MLEK_state1_mean,MLEK_q12,MLEK_q21,Jump_BAC,Jump_acc1,Jump_acc2,Jump_state0_mean,Jump_state1_mean,Jump_q12,Jump_q21,Jump_best_lambda,SparseJump_BAC,SparseJump_acc1,SparseJump_acc2,SparseJump_state0_mean,SparseJump_state1_mean,SparseJump_q12,SparseJump_q21,SparseJump_best_lambda,SparseJump_best_kappa,MLEK_state0_mean_error,Jump_state0_mean_error,SparseJump_state0_mean_error,MLEK_state1_mean_error,Jump_state1_mean_error,SparseJump_state1_mean_error,MLEK_acc1_error,Jump_acc1_error,SparseJump_acc1_error,MLEK_acc2_error,Jump_acc2_error,SparseJump_acc2_error,MLEK_BAC_error,Jump_BAC_error,SparseJump_BAC_error
0.25,150,67,0.5426942455582073,0.5298329355608592,0.5555555555555556,0.3402749001263095,-0.3627975187054145,0.4728682170542636,0.5020746887966805,0.5602256990482926,0.5155131264916468,0.6049382716049383,0.3550763302021681,-0.3494643062867466,0.4879032258064516,0.4820717131474104,0.5729838828486402,0.4916467780429594,0.654320987654321,0.3721316126935131,-0.3273867393398666,0.38113207547169814,0.43162393162393164,5.878016072274912,0.609593682783818,0.8735083532219571,0.345679012345679,0.054724321761731795,-0.2831551371887419,0.011933174224343675,0.05,31.622776601683793,3.5955650878267438,0.10507633020216811,0.12213161269351308,0.1952756782382682,0.09946430628674657,0.07738673933986662,0.03315513718874191,0.47673287350835314,0.5005992219570405,0.11873764677804288,0.31642872839506175,0.26704601234567904,0.575687987654321,0.3965803009517075,0.38382211715135983,0.34721231721618206
0.25,150,68,0.5828241683638832,0.4989816700610998,0.6666666666666666,0.35552988988366746,-0.31719319965162895,0.450199203187251,0.45564516129032256,0.5838424983027835,0.5010183299389002,0.6666666666666666,0.35454331047559945,-0.31889465310551895,0.448,0.4538152610441767,0.6414347137361394,0.505091649694501,0.7777777777777778,0.34840405728307744,-0.31544915176732147,0.3654618473895582,0.368,5.878016072274912,0.6414347137361394,0.505091649694501,0.7777777777777778,0.34819396872630554,-0.31523906321054956,0.40160642570281124,0.404,3.1622776601683795,7.056318538262403,0.10454331047559945,0.09840405728307744,0.09819396872630554,0.06889465310551895,0.06544915176732147,0.06523906321054956,0.4912276700610998,0.4871543503054989,0.4871543503054989,0.2547003333333334,0.14358922222222226,0.14358922222222226,0.3729635016972166,0.3153712862638607,0.3153712862638607
0.25,150,69,0.504,0.504,,0.3271925748081337,-0.3335362968495503,0.532258064516129,0.5219123505976095,0.506,0.506,,0.32680600852912994,-0.3358153559712901,0.5344129554655871,0.5238095238095238,1.0,1.0,,-0.000528945534077551,,0.0,,412.46263829013566,1.0,1.0,,-0.000528945534077551,,0.0,,100.0,1.0,0.07680600852912994,0.25052894553407756,0.25052894553407756,0.08581535597129009,,,0.48624599999999996,0.007754000000000039,0.007754000000000039,,,,0.45080600000000004,0.043193999999999955,0.043193999999999955
0.25,150,70,0.5602120676596819,0.5321888412017167,0.5882352941176471,-0.30023748136989453,0.38677085492802216,0.5042016806722689,0.4559386973180077,0.5602120676596819,0.5321888412017167,0.5882352941176471,-0.30023748136989453,0.38677085492802216,0.5042016806722689,0.4559386973180077,0.5997222923504166,0.49356223175965663,0.7058823529411765,-0.3245346835879364,0.35106756698100633,0.3730769230769231,0.401673640167364,5.878016072274912,0.6018682150971977,0.4978540772532189,0.7058823529411765,-0.31259660208880224,0.34510705836994987,0.40310077519379844,0.42738589211618255,3.1622776601683795,5.325941813044573,0.5502374813698945,0.5745346835879364,0.5625966020888022,0.6367708549280222,0.6010675669810064,0.5951070583699498,0.46005715879828324,0.49868376824034333,0.49439192274678107,0.33313170588235297,0.21548464705882353,0.21548464705882353,0.39659393234031814,0.3570837076495834,0.35493778490280237
0.25,150,71,0.44373116729988216,0.534521158129176,0.35294117647058826,0.3391121866221816,-0.3460815866762194,0.5859030837004405,0.4852941176470588,0.4481855102842919,0.5434298440979956,0.35294117647058826,0.33488560513450527,-0.3531219993269247,0.48188405797101447,0.5964125560538116,0.5,1.0,0.0,0.028034213544707528,,0.0,,142.51026703029993,0.572514083584436,0.5567928730512249,0.5882352941176471,-0.1844935036797177,0.2795408134041802,0.2140221402214022,0.2543859649122807,10.0,3.5955650878267438,0.08488560513450527,0.22196578645529247,0.43449350367971773,0.10312199932692467,,0.5295408134041801,0.4488161559020044,0.007754000000000039,0.435453126948775,0.5684258235294117,0.921367,0.33313170588235297,0.5086204897157082,0.45680600000000005,0.38429191641556404
0.25,150,72,0.514,0.514,,-0.2894531302097228,0.3736268068923283,0.41015625,0.43209876543209874,0.514,0.514,,-0.2894531302097228,0.3736268068923283,0.41015625,0.43209876543209874,1.0,1.0,,0.03280371922187409,,0.0,,142.51026703029993,1.0,1.0,,0.03280371922187409,,0.0,,100.0,1.0,0.5394531302097227,0.21719628077812592,0.21719628077812592,0.6236268068923283,,,0.47824599999999995,0.007754000000000039,0.007754000000000039,,,,0.44280600000000003,0.043193999999999955,0.043193999999999955
0.25,150,73,0.5103619784470849,0.5531914893617021,0.4675324675324675,0.32829225619572555,-0.33763413549654997,0.5223214285714286,0.4254545454545455,0.5103619784470849,0.5531914893617021,0.4675324675324675,0.32829225619572555,-0.33763413549654997,0.5223214285714286,0.4254545454545455,0.5150901108347917,0.5626477541371159,0.4675324675324675,0.32348343283235864,-0.343616234358042,0.41935483870967744,0.5318181818181819,0.01,0.5493383684873046,0.5791962174940898,0.5194805194805194,0.26183542964270257,-0.27305000546853836,0.1879432624113475,0.24423963133640553,10.0,3.5955650878267438,0.07829225619572555,0.07348343283235864,0.011835429642702566,0.08763413549654997,0.093616234358042,0.02305000546853836,0.4390545106382978,0.4295982458628841,0.4130497825059102,0.4538345324675325,0.4538345324675325,0.4018864805194806,0.4464440215529152,0.4417158891652083,0.4074676315126955
0.25,150,74,0.5,0.5,,0.3134743006499238,-0.34069582145398697,0.5140562248995983,0.512,0.5,0.5,,0.3134743006499238,-0.34069582145398697,0.5140562248995983,0.512,1.0,1.0,,-0.013610760402031569,,0.0,,412.46263829013566,1.0,1.0,,-0.013610760402031569,,0.0,,100.0,1.0,0.06347430064992382,0.2636107604020316,0.2636107604020316,0.09069582145398697,,,0.49224599999999996,0.007754000000000039,0.007754000000000039,,,,0.45680600000000005,0.043193999999999955,0.043193999999999955
0.25,150,75,0.6137351492321066,0.513184584178499,0.7142857142857143,-0.3318098790236381,0.342432574589465,0.5346938775510204,0.5118110236220472,0.6157635467980296,0.5172413793103449,0.7142857142857143,-0.32931948839713393,0.3453480252734759,0.51171875,0.5390946502057613,0.6289481309765286,0.5436105476673428,0.7142857142857143,-0.3083042423386069,0.35881133502093515,0.3754646840148699,0.4391304347826087,5.878016072274912,0.7744132135612866,0.691683569979716,0.8571428571428571,-0.12150095945872988,0.2584670237865622,0.11143695014662756,0.24050632911392406,10.0,1.8651883626089147,0.579319488397134,0.5583042423386069,0.37150095945872985,0.595348025273476,0.6088113350209352,0.5084670237865623,0.4750046206896551,0.4486354523326571,0.30056243002028393,0.20708128571428575,0.20708128571428575,0.06422414285714295,0.34104245320197046,0.32785786902347147,0.18239278643871348
0.25,150,76,0.5110266823878772,0.512249443207127,0.5098039215686274,-0.31653571927480256,0.338405146810512,0.4470588235294118,0.46311475409836067,0.5099130966417748,0.5100222717149221,0.5098039215686274,-0.3187740638985244,0.33805392188506506,0.46530612244897956,0.44881889763779526,0.5708764574872265,0.9064587973273942,0.23529411764705882,0.04716917843112124,-0.34897779679220886,0.008988764044943821,0.09259259259259259,49.238826317067414,0.5552644220271628,0.9732739420935412,0.13725490196078433,0.02497757014907127,-0.5169241414843415,0.00625,0.15789473684210525,31.622776601683793,2.7303767252178295,0.5687740638985244,0.20283082156887877,0.22502242985092874,0.5880539218850651,0.09897779679220886,0.2669241414843415,0.48222372828507787,0.08578720267260576,0.018972057906458728,0.41156307843137263,0.6860728823529412,0.7841120980392158,0.4468929033582253,0.38592954251277356,0.4015415779728373
