mu,P,sim,MLE_BAC,MLE_acc1,MLE_acc2,MLE_state0_mean,MLE_state1_mean,MLE_q12,MLE_q21,MLEK_BAC,MLEK_acc1,MLEK_acc2,MLEK_state0_mean,MLEK_state1_mean,MLEK_q12,MLEK_q21,Jump_BAC,Jump_acc1,Jump_acc2,Jump_state0_mean,Jump_state1_mean,Jump_q12,Jump_q21,Jump_best_lambda,SparseJump_BAC,SparseJump_acc1,SparseJump_acc2,SparseJump_state0_mean,SparseJump_state1_mean,SparseJump_q12,SparseJump_q21,SparseJump_best_lambda,SparseJump_best_kappa
0.1,30,81,0.7520080321285141,0.5040160642570282,1.0,0.24628789079565064,-0.17977826134191288,0.5524193548387096,0.545816733067729,0.25100401606425704,0.5020080321285141,0.0,-0.1780886837933382,0.24972508803021465,0.549800796812749,0.5564516129032258,0.7540160642570282,0.5080321285140562,1.0,0.2462225457111545,-0.18316125728481816,0.5177865612648221,0.532520325203252,0.01,0.8162650602409638,0.6325301204819277,1.0,0.1358635377401206,-0.13915427498684316,0.15873015873015872,0.2717391304347826,3.1622776601683795,2.722009836558331
0.1,30,82,0.5156499202551834,0.5767543859649122,0.45454545454545453,0.22885198226938183,-0.20425776911812768,0.41114982578397213,0.5518867924528302,0.5156499202551834,0.5767543859649122,0.45454545454545453,0.22885198226938183,-0.20425776911812768,0.41114982578397213,0.5518867924528302,0.5394736842105263,0.8289473684210527,0.25,0.09527610699375502,-0.190841189722269,0.02195121951219512,0.10112359550561797,5.878016072274912,0.5519338118022328,0.581140350877193,0.5227272727272727,0.21089272978177945,-0.1782322739646614,0.32517482517482516,0.431924882629108,1.0,3.0664118038699972
0.1,30,83,0.53,0.53,,-0.1342427085450814,0.29203520598939653,0.5446808510638298,0.4810606060606061,0.53,0.53,,-0.1342427085450814,0.29203520598939653,0.5446808510638298,0.4810606060606061,1.0,1.0,,0.06610791128612321,,0.0,,17.012542798525892,1.0,1.0,,0.06610791128612321,,0.0,,31.622776601683793,1.0
0.1,30,84,0.5481316928685349,0.5173160173160173,0.5789473684210527,-0.14856652415947194,0.26476804021334854,0.5019607843137255,0.5204918032786885,0.5580428343586239,0.5108225108225108,0.6052631578947368,-0.1535877428614681,0.2631896773085684,0.5241935483870968,0.5179282868525896,0.5645363408521303,0.5238095238095238,0.6052631578947368,-0.14852799244575282,0.2681292191364754,0.48638132295719844,0.5165289256198347,0.01,0.6016746411483254,0.5454545454545454,0.6578947368421053,-0.05702979282440388,0.17913447357477474,0.4075471698113208,0.46153846153846156,0.31622776601683794,1.0
0.1,30,85,0.5,0.5,,0.2794396745599142,-0.14997735990973887,0.508,0.5060240963855421,0.534,0.534,,-0.13496801313345563,0.2935709792668518,0.46616541353383456,0.5364806866952789,1.0,1.0,,0.06473115732508763,,0.0,,49.238826317067414,1.0,1.0,,0.06473115732508763,,0.0,,31.622776601683793,1.0
0.1,30,86,0.6666666666666667,0.5333333333333333,0.8,-0.13746696845460815,0.3214360903393583,0.502127659574468,0.4431818181818182,0.6676767676767676,0.5353535353535354,0.8,-0.136038438943351,0.3217733305479036,0.44150943396226416,0.5042735042735043,0.6666666666666667,0.9333333333333333,0.4,0.04763333037217775,0.4845495990347262,0.021551724137931036,0.2857142857142857,5.878016072274912,0.9727272727272727,0.9454545454545454,1.0,0.05910255705404724,0.3577730589994987,0.010706638115631691,0.1875,10.0,3.4108137711816635
0.1,30,87,0.5333333333333333,0.5666666666666667,0.5,0.2307406981394605,-0.18436924564708967,0.45195729537366547,0.5825688073394495,0.51875,0.5375,0.5,0.2426131597002524,-0.1730342477388161,0.5387931034482759,0.4681647940074906,0.6010416666666667,0.8020833333333334,0.4,0.13837181719520908,-0.2918177679828709,0.13383838383838384,0.5145631067961165,2.030917620904737,0.5614583333333334,0.7229166666666667,0.4,0.1540539118904178,-0.21580831946381332,0.14804469273743018,0.375886524822695,3.1622776601683795,3.75521573849333
0.1,30,88,0.45608575380359617,0.578838174273859,0.3333333333333333,-0.14098466197081547,0.2746365703388303,0.4827586206896552,0.6698564593301436,0.4519363762102351,0.5705394190871369,0.3333333333333333,-0.14456250233655618,0.2716523227131449,0.48951048951048953,0.6619718309859155,0.5319271553711388,0.508298755186722,0.5555555555555556,0.23157435820321887,-0.1709141945672313,0.45454545454545453,0.4634146341463415,0.701703828670383,0.8538497003227294,0.9854771784232366,0.7222222222222222,0.03748031494355126,-0.08090223027981845,0.0020833333333333333,0.0,10.0,3.0664118038699972
0.1,30,89,0.5590965829302543,0.583710407239819,0.5344827586206896,0.2154512306947573,-0.17876360603309785,0.43859649122807015,0.5794392523364486,0.5590965829302543,0.583710407239819,0.5344827586206896,0.2154512306947573,-0.17876360603309785,0.5794392523364486,0.43859649122807015,0.5720861288812606,0.5407239819004525,0.603448275862069,0.2384811887521908,-0.16601952101758066,0.46564885496183206,0.510548523206751,0.0837677640068292,0.5753237634576377,0.49547511312217196,0.6551724137931034,0.21117309293600464,-0.10536760061615066,0.4461538461538462,0.4895397489539749,0.31622776601683794,2.722009836558331
0.1,30,90,0.550354609929078,0.5340425531914894,0.5666666666666667,0.22867593985620913,-0.18633100672014213,0.5191489361702127,0.4621212121212121,0.5556737588652483,0.5446808510638298,0.5666666666666667,0.22438836897933095,-0.19032095549504058,0.5260869565217391,0.45353159851301117,0.6226950354609928,0.5787234042553191,0.6666666666666666,0.19837096119936848,-0.1813957822116341,0.21631205673758866,0.2764976958525346,2.030917620904737,0.6439716312056738,0.6212765957446809,0.6666666666666666,0.16603164245579033,-0.17043043174526776,0.15562913907284767,0.233502538071066,3.1622776601683795,3.75521573849333
0.1,30,91,0.48485862846176164,0.5509138381201044,0.4188034188034188,0.19017036613300056,-0.1903330139297606,0.5248868778280543,0.4136690647482014,0.48485862846176164,0.5509138381201044,0.4188034188034188,0.19017036613300056,-0.1903330139297606,0.5248868778280543,0.4136690647482014,0.9487179487179487,1.0,0.8974358974358975,0.046588666573442204,-0.07055797356075813,0.0025380710659898475,0.009523809523809525,17.012542798525892,0.9487179487179487,1.0,0.8974358974358975,0.046588666573442204,-0.07055797356075813,0.0025380710659898475,0.009523809523809525,10.0,2.0332059019349984
0.1,30,92,0.608,0.608,,-0.08981117764202275,0.3177460860225251,0.6938775510204082,0.44554455445544555,0.606,0.606,,-0.09102574582442471,0.31754535960426744,0.6903553299492385,0.4470198675496689,1.0,1.0,,0.06995126971447999,,0.0,,49.238826317067414,1.0,1.0,,0.06995126971447999,,0.0,,31.622776601683793,1.0
0.1,30,93,0.5511747542997543,0.5482954545454546,0.5540540540540541,0.20128023361224742,-0.2133346646355914,0.49377593360995853,0.4573643410852713,0.5506372850122849,0.5539772727272727,0.5472972972972973,0.1973801565308265,-0.2142675406835377,0.4559386973180077,0.5042016806722689,0.6317567567567568,1.0,0.2635135135135135,0.01701916842772811,-0.18276693119969467,0.0,0.02564102564102564,17.012542798525892,0.6317567567567568,1.0,0.2635135135135135,0.01701916842772811,-0.18276693119969467,0.0,0.02564102564102564,10.0,2.377607869246665
0.1,30,94,0.5652482269503546,0.5638297872340425,0.5666666666666667,-0.14586666136773527,0.2504581959235754,0.5315315315315315,0.4223826714801444,0.5560283687943262,0.5787234042553191,0.5333333333333333,-0.13956086390014355,0.2568467042534784,0.5467289719626168,0.4105263157894737,0.7102836879432624,0.48723404255319147,0.9333333333333333,0.04874255572036731,0.014093893172485064,0.0,0.004329004329004329,17.012542798525892,0.5861702127659574,0.7723404255319148,0.4,-0.05332211010387805,0.297197576339335,0.1394736842105263,0.44537815126050423,3.1622776601683795,2.722009836558331
0.1,30,95,0.51,0.51,,0.2870930759771477,-0.15399031315844497,0.5,0.47843137254901963,0.516,0.516,,0.28553941153078005,-0.15780190299416363,0.5145228215767634,0.4844961240310077,1.0,1.0,,0.07096221530070732,,0.0,,49.238826317067414,1.0,1.0,,0.07096221530070732,,0.0,,31.622776601683793,1.0
0.1,30,96,0.4692289272030651,0.5495689655172413,0.3888888888888889,0.218802867933874,-0.18553875675385692,0.4729241877256318,0.5855855855855856,0.46599616858237547,0.5431034482758621,0.3888888888888889,0.2207768067699177,-0.18256457253709935,0.48175182481751827,0.5866666666666667,0.5677681992337165,0.6077586206896551,0.5277777777777778,-0.11939467484159826,0.27329482308065123,0.26174496644295303,0.3880597014925373,2.030917620904737,0.6099137931034483,0.9698275862068966,0.25,0.030218929375773383,0.20951401518822216,0.008403361344537815,0.17391304347826086,10.0,1.3444019673116663
0.1,30,97,0.5455061853067407,0.5321888412017167,0.5588235294117647,0.27737239131680547,-0.146526568958448,0.4448669201520912,0.4915254237288136,0.5455061853067407,0.5321888412017167,0.5588235294117647,0.27737239131680547,-0.146526568958448,0.4448669201520912,0.4915254237288136,0.6159429437010856,0.9377682403433476,0.29411764705882354,0.10967872986598241,-0.31640390756539044,0.021691973969631236,0.23684210526315788,5.878016072274912,0.5968189851047716,0.5171673819742489,0.6764705882352942,0.2853949792926244,-0.13587658350231324,0.4007936507936508,0.4048582995951417,1.0,3.75521573849333
0.1,30,98,0.5066666666666666,0.5433333333333333,0.47,-0.1578790714762275,0.2204976667161876,0.46096654275092935,0.5347826086956522,0.5108333333333333,0.5366666666666666,0.485,-0.16093018409399049,0.2158943194285916,0.4659090909090909,0.5234042553191489,0.5341666666666667,0.4533333333333333,0.615,-0.1893080641400247,0.16999340922006753,0.3916083916083916,0.5258215962441315,0.24244620170823283,0.5525,0.6,0.505,0.12274856691523757,-0.11665773477383325,0.38848920863309355,0.49321266968325794,1.0,1.0
