Date,Value
2000-09-27,312.264102
2000-09-28,317.981925
2000-09-29,309.892528
2000-10-02,312.187192
2000-10-03,309.785565
2000-10-04,314.21158
2000-10-05,312.845267
2000-10-06,307.969057
2000-10-09,308.050719
2000-10-10,304.451164
2000-10-11,297.973728
2000-10-12,291.527434
2000-10-13,299.092374
2000-10-16,298.386403
2000-10-17,294.956984
2000-10-18,292.185852
2000-10-19,300.431232
2000-10-20,302.040646
2000-10-23,302.447397
2000-10-24,303.475523
2000-10-25,299.057333
2000-10-26,302.38557
2000-10-27,307.248085
2000-10-30,316.394732
2000-10-31,319.52794
2000-11-01,317.912758
2000-11-02,319.57206
2000-11-03,317.175984
2000-11-06,320.525144
2000-11-07,319.768211
2000-11-08,317.748483
2000-11-09,316.320824
2000-11-10,310.387235
2000-11-13,309.719213
2000-11-14,313.895401
2000-11-15,314.956185
2000-11-16,313.288468
2000-11-17,311.994202
2000-11-20,308.132104
2000-11-21,309.002384
2000-11-22,304.448924
2000-11-23,304.448924
2000-11-24,309.285147
2000-11-27,308.537919
2000-11-28,307.45189
2000-11-29,311.348545
2000-11-30,305.036395
2000-12-01,302.874536
2000-12-04,303.641993
2000-12-05,312.543421
2000-12-06,303.686009
2000-12-07,302.75791
2000-12-08,308.020788
2000-12-11,312.637602
2000-12-12,312.122637
2000-12-13,309.840696
2000-12-14,306.876455
2000-12-15,300.771542
2000-12-18,307.246996
2000-12-19,306.247484
2000-12-20,301.471801
2000-12-21,303.643207
2000-12-22,309.065557
2000-12-25,309.065557
2000-12-26,312.069054
2000-12-27,316.787135
2000-12-28,316.911885
2000-12-29,313.598253
2001-01-01,313.598253
2001-01-02,312.531599
2001-01-03,324.58671
2001-01-04,321.471493
2001-01-05,314.822224
2001-01-08,316.092551
2001-01-09,317.143187
2001-01-10,320.813234
2001-01-11,320.54775
2001-01-12,317.165958
2001-01-15,317.165958
2001-01-16,318.908087
2001-01-17,318.396864
2001-01-18,323.593685
2001-01-19,321.748172
2001-01-22,324.628602
2001-01-23,328.833795
2001-01-24,331.422403
2001-01-25,330.463702
2001-01-26,331.692207
2001-01-29,336.505543
2001-01-30,339.550773
2001-01-31,336.518722
2001-02-01,338.740234
2001-02-02,335.163229
2001-02-05,336.010477
2001-02-06,336.781898
2001-02-07,335.556645
2001-02-08,334.83759
2001-02-09,330.36273
2001-02-12,335.231723
2001-02-13,333.035171
2001-02-14,332.081439
2001-02-15,334.429174
