mu,P,sim,MLE_BAC,MLE_acc1,MLE_acc2,MLE_state0_mean,MLE_state1_mean,MLE_q12,MLE_q21,MLEK_BAC,MLEK_acc1,MLEK_acc2,MLEK_state0_mean,MLEK_state1_mean,MLEK_q12,MLEK_q21,Jump_BAC,Jump_acc1,Jump_acc2,Jump_state0_mean,Jump_state1_mean,Jump_q12,Jump_q21,Jump_best_lambda,SparseJump_BAC,SparseJump_acc1,SparseJump_acc2,SparseJump_state0_mean,SparseJump_state1_mean,SparseJump_q12,SparseJump_q21,SparseJump_best_lambda,SparseJump_best_kappa
0.25,150,64,0.9011728040679078,0.8248175182481752,0.9775280898876404,0.03151672662970669,-0.007171136981732417,0.05660377358490566,0.023529411764705882,0.60894228929167,0.49878345498783455,0.7191011235955056,0.01617304102960016,0.021804420606764775,0.49344978165938863,0.4222222222222222,0.9720194647201946,0.9440389294403893,1.0,0.030835214159310502,-0.021045268689088806,0.00516795865633075,0.026785714285714284,5.878016072274912,0.9635036496350364,0.927007299270073,1.0,0.029964797119935885,-0.015206678168580233,0.0,0.008403361344537815,100.0,2.7303767252178295
0.25,150,65,0.3011809746285121,0.5417558886509636,0.06060606060606061,0.013335336839323416,0.01910133273906586,0.3488372093023256,0.2640845070422535,0.5238466030757252,0.5931477516059958,0.45454545454545453,0.02277266699467038,0.005830179368674705,0.7073170731707317,0.4931972789115646,0.7332749334890662,0.8907922912205567,0.5757575757575758,0.021623782077804108,-0.01978718227785276,0.055944055944055944,0.34285714285714286,2.030917620904737,0.9989293361884368,0.9978586723768736,1.0,0.01833211502130252,-0.01851888429179113,0.002150537634408602,0.029411764705882353,31.622776601683793,2.7303767252178295
0.25,150,66,0.7224613422604814,0.5424836601307189,0.9024390243902439,0.027975210399371862,0.016932807941652236,0.10526315789473684,0.0992063492063492,0.4783729209841118,0.6884531590413944,0.2682926829268293,0.021148949634528926,0.025601267656377755,0.7272727272727273,0.3217391304347826,0.8170731707317074,1.0,0.6341463414634146,0.02532114483317644,-0.028541956088324917,0.0,0.038461538461538464,17.012542798525892,1.0,1.0,1.0,0.02652546389629927,-0.02231844233590688,0.0,0.024390243902439025,10.0,6.1911301756534876
0.25,150,67,0.7666843454432952,0.5704057279236276,0.9629629629629629,0.03267927832904042,-0.0038456961466969207,0.07883817427385892,0.07364341085271318,0.48766905330151156,0.6420047732696897,0.3333333333333333,0.009443760203326653,0.0218410237520083,0.615819209039548,0.33540372670807456,0.9976133651551313,0.9952267303102625,1.0,0.02249446960013753,-0.029686723776835826,0.002403846153846154,0.012048192771084338,17.012542798525892,1.0,1.0,1.0,0.022584746714720463,-0.0314421373294802,0.0023923444976076554,0.012345679012345678,10.0,3.5955650878267438
0.25,150,68,0.48031228784792934,0.6272912423625254,0.3333333333333333,0.018426060699909177,0.04215923477241756,0.21621621621621623,0.12738853503184713,0.4792939579090292,0.6252545824847251,0.3333333333333333,0.03627987964187286,0.012148654542967601,0.6363636363636364,0.3814102564102564,0.5,1.0,0.0,0.027254801454882294,,0.0,,142.51026703029993,0.6383797239194388,0.4989816700610998,0.7777777777777778,0.03303416057781981,0.021612502232093486,0.4880952380952381,0.5020242914979757,0.1,1.8651883626089147
0.25,150,69,0.626,0.626,,0.02054472370565847,0.017943848248422854,0.16042780748663102,0.09294871794871795,0.556,0.556,,0.02193044766072328,0.016618620237140096,0.4981949458483754,0.6261261261261262,1.0,1.0,,0.019571996284652345,,0.0,,142.51026703029993,1.0,1.0,,0.019571996284652345,,0.0,,100.0,1.0
0.25,150,70,0.5214592274678111,0.5429184549356223,0.5,0.014592366718811813,0.02550033027487927,0.07423580786026202,0.06296296296296296,0.602499368846251,0.5579399141630901,0.6470588235294118,0.025852563062236725,0.012162797475320316,0.5242290748898678,0.4411764705882353,0.9452789699570816,0.8905579399141631,1.0,0.02771786359652095,-0.019975275473585595,0.0024154589371980675,0.011764705882352941,17.012542798525892,0.786101994445847,0.8369098712446352,0.7352941176470589,0.025232330564811528,-0.0026008407728552205,0.06281407035175879,0.24752475247524752,10.0,1.8651883626089147
0.25,150,71,0.6393510633652124,0.5924276169265034,0.6862745098039216,0.025571238716816883,0.012263021570468628,0.28440366972477066,0.21708185053380782,0.4800427966286738,0.5679287305122495,0.39215686274509803,0.01845460023767496,0.0215252913669602,0.49473684210526314,0.6588785046728972,0.9456526485872745,0.910913140311804,0.9803921568627451,0.023437926212474466,0.00305420303766656,0.012224938875305624,0.05555555555555555,5.878016072274912,0.9988864142538976,0.9977728285077951,1.0,0.025305736389928137,-0.02793349773429396,0.006711409395973154,0.057692307692307696,10.0,4.460753450435659
0.25,150,72,0.66,0.66,,0.024594621723332037,0.0297471721777631,0.31176470588235294,0.1580547112462006,0.508,0.508,,0.02273726160715924,0.030073089393092896,0.44308943089430897,0.4268774703557312,1.0,1.0,,0.0263464888778386,,0.0,,49.238826317067414,1.0,1.0,,0.0263464888778386,,0.0,,100.0,1.0
0.25,150,73,0.6497190752509902,0.624113475177305,0.6753246753246753,0.023817764921041405,0.019879657512337306,0.0995260663507109,0.06944444444444445,0.5169475914156765,0.7092198581560284,0.3246753246753247,0.027752063418679668,0.008846050499384424,0.527027027027027,0.2222222222222222,0.521598968407479,0.5886524822695035,0.45454545454545453,0.027982513963790315,0.014043206860388308,0.3793103448275862,0.5263157894736842,0.0837677640068292,0.6325872708851432,0.6028368794326241,0.6623376623376623,0.033993508465607385,0.006966967664148228,0.3238434163701068,0.41743119266055045,3.1622776601683795,1.0
0.25,150,74,0.536,0.536,,0.014059839322017313,0.022557070308522692,0.03896103896103896,0.033582089552238806,0.7,0.7,,0.014071686996903608,0.027174578673077612,0.7733333333333333,0.32951289398280803,1.0,1.0,,0.01800255449975581,,0.0,,142.51026703029993,1.0,1.0,,0.01800255449975581,,0.0,,100.0,1.0
0.25,150,75,0.5094175601274993,0.59026369168357,0.42857142857142855,0.029769652883965842,0.007591724427826644,0.2097560975609756,0.14285714285714285,0.5733120834540713,0.718052738336714,0.42857142857142855,0.024504557052166556,0.011026194956329283,0.24581005586592178,0.6170212765957447,0.5428861199652275,0.6572008113590264,0.42857142857142855,0.03199526321677408,-0.0009075303873692398,0.3547400611620795,0.6744186046511628,0.01,0.9158215010141988,0.8316430020283976,1.0,0.020517735531033136,0.02140088378611999,0.06356968215158924,0.28888888888888886,10.0,2.7303767252178295
0.25,150,76,0.7552294860037556,0.5300668151447662,0.9803921568627451,0.0295742480210978,0.012868084507913562,0.13025210084033614,0.11877394636015326,0.6201580855059172,0.7305122494432071,0.5098039215686274,0.028908241853316897,0.0015116051658976195,0.5238095238095238,0.21875,0.8333333333333333,1.0,0.6666666666666666,0.025112190367645948,-0.03751368757985878,0.002150537634408602,0.029411764705882353,17.012542798525892,0.9955456570155903,0.9910913140311804,1.0,0.027045674914641226,-0.029245636425591495,0.0022522522522522522,0.01818181818181818,10.0,3.5955650878267438
0.25,150,77,0.8868421052631579,0.7736842105263158,1.0,0.024916112241093826,-0.005443933642143533,0.03754266211604096,0.05339805825242718,0.8274122807017543,0.8631578947368421,0.7916666666666666,0.024508230752774113,-0.0166497876675459,0.29931972789115646,0.125,0.9848684210526315,0.9947368421052631,0.975,0.025572233029708843,-0.029740622821168523,0.005263157894736842,0.01680672268907563,5.878016072274912,0.9848684210526315,0.9947368421052631,0.975,0.025572233029708843,-0.029740622821168523,0.005263157894736842,0.01680672268907563,31.622776601683793,3.5955650878267438
0.25,150,78,0.7981497056349873,0.6206896551724138,0.975609756097561,0.0157387908277859,0.014650287387026582,0.0379746835443038,0.030534351145038167,0.48874296435272047,0.5384615384615384,0.43902439024390244,0.0059172522806483375,0.026200115739635536,0.9030837004405287,0.7536764705882353,0.9715447154471545,1.0,0.943089430894309,0.024837008400741486,-0.016847346697512748,0.0026109660574412533,0.008620689655172414,5.878016072274912,0.9715447154471545,1.0,0.943089430894309,0.024837008400741486,-0.016847346697512748,0.0026109660574412533,0.008620689655172414,31.622776601683793,1.0
0.25,150,79,0.8388704318936877,0.7348837209302326,0.9428571428571428,0.02976084926584236,-0.010607151500400383,0.05555555555555555,0.02821316614420063,0.5365448504983389,0.6302325581395349,0.44285714285714284,0.020215761552090993,0.007091044283417256,0.6116504854368932,1.0,0.981063122923588,0.9906976744186047,0.9714285714285714,0.02486702333755686,-0.04206807629828956,0.00234192037470726,0.027777777777777776,5.878016072274912,0.9906976744186047,0.9813953488372092,1.0,0.025156184568330266,-0.03848365888253699,0.0023752969121140144,0.02564102564102564,31.622776601683793,1.8651883626089147
0.25,150,80,0.9879461221688401,0.9920212765957447,0.9838709677419355,0.03221972049680344,-0.02683971918031729,0.008021390374331552,0.024,0.7669440631434454,0.848404255319149,0.6854838709677419,0.036959217729037715,-0.031718096184745595,0.14565826330532214,0.36619718309859156,1.0,1.0,1.0,0.03201568117027638,-0.026697305090824932,0.0026666666666666666,0.008064516129032258,5.878016072274912,1.0,1.0,1.0,0.03201568117027638,-0.026697305090824932,0.0026666666666666666,0.008064516129032258,31.622776601683793,2.7303767252178295
0.25,150,81,0.2931726907630522,0.5863453815261044,0.0,0.02907655868490345,0.02325152312233264,0.0975609756097561,0.06802721088435375,0.2570281124497992,0.5140562248995983,0.0,0.02331374470029321,0.030261883817712772,0.5097276264591439,0.5454545454545454,0.5913654618473896,0.6827309236947792,0.5,0.03045139386765313,0.01858111136913472,0.10882352941176471,0.23270440251572327,2.030917620904737,0.7570281124497992,0.5140562248995983,1.0,0.016903061366939625,0.03693089469928522,0.45098039215686275,0.4713114754098361,0.31622776601683794,1.0
0.25,150,82,0.8662280701754386,0.7324561403508771,1.0,0.035575145049022976,0.004159567375260796,0.13253012048192772,0.06306306306306306,0.6156299840510366,0.6403508771929824,0.5909090909090909,0.02319937761328865,0.02831989247656571,0.7263157894736842,0.44336569579288027,0.9967105263157895,0.993421052631579,1.0,0.031066024181816962,-0.0319217515680025,0.0,0.02127659574468085,17.012542798525892,0.9967105263157895,0.993421052631579,1.0,0.031066024181816962,-0.0319217515680025,0.0,0.02127659574468085,10.0,4.460753450435659
0.25,150,83,0.682,0.682,,0.018792215752787948,0.028562129493436596,0.08860759493670886,0.04105571847507331,0.536,0.536,,0.018546499501527106,0.025771820235982096,0.4419475655430712,0.5086206896551724,1.0,1.0,,0.021899048322314218,,0.0,,142.51026703029993,1.0,1.0,,0.021899048322314218,,0.0,,100.0,1.0
0.25,150,84,0.3253588516746411,0.5454545454545454,0.10526315789473684,0.03194987648157069,0.026802989811510903,0.07009345794392523,0.04912280701754386,0.493734335839599,0.6190476190476191,0.3684210526315789,0.036497132826466355,0.018733649037831486,0.6157894736842106,0.37540453074433655,0.9258942811574391,0.9307359307359307,0.9210526315789473,0.03065726535520221,0.023864307381940217,0.0023094688221709007,0.0,49.238826317067414,0.6524834814308498,0.48917748917748916,0.8157894736842105,0.032055546423054034,0.027732442609816343,0.38345864661654133,0.44206008583690987,3.1622776601683795,1.8651883626089147
0.25,150,85,0.596,0.596,,0.028510283574696597,0.036655293194976166,0.16835016835016836,0.24752475247524752,0.676,0.676,,0.02948179572647104,0.03663942453763923,0.4230769230769231,0.8819875776397516,1.0,1.0,,0.03180086746128954,,0.0,,142.51026703029993,1.0,1.0,,0.03180086746128954,,0.0,,100.0,1.0
0.25,150,86,0.7767676767676768,0.5535353535353535,1.0,0.025807945779478147,0.02247200184568349,0.05474452554744526,0.06222222222222222,0.5606060606060606,0.5212121212121212,0.6,0.024500390034315696,0.02408311729908084,0.4247104247104247,0.4583333333333333,0.8707070707070708,0.7414141414141414,1.0,0.02364732821183092,0.02610135418766567,0.00819672131147541,0.022556390977443608,5.878016072274912,0.9030303030303031,0.806060606060606,1.0,0.025634917374491254,0.019026906220588828,0.002506265664160401,0.0,31.622776601683793,2.7303767252178295
0.25,150,87,0.5572916666666666,0.5145833333333333,0.6,0.020450273560023366,0.015323613882803127,0.08267716535433071,0.08571428571428572,0.40520833333333334,0.5604166666666667,0.25,0.005980672267700356,0.0336601584956751,0.36042402826855124,0.47685185185185186,0.9385416666666666,0.8770833333333333,1.0,0.023602768986780216,-0.012248868156224647,0.002380952380952381,0.012658227848101266,17.012542798525892,0.6468750000000001,0.49375,0.8,0.027506589382957646,0.009034815126640658,0.3359073359073359,0.35833333333333334,3.1622776601683795,7.921506900871317
