mu,P,sim,MLE_BAC,MLE_acc1,MLE_acc2,MLE_state0_mean,MLE_state1_mean,MLE_q12,MLE_q21,MLEK_BAC,MLEK_acc1,MLEK_acc2,MLEK_state0_mean,MLEK_state1_mean,MLEK_q12,MLEK_q21,Jump_BAC,Jump_acc1,Jump_acc2,Jump_state0_mean,Jump_state1_mean,Jump_q12,Jump_q21,Jump_best_lambda,SparseJump_BAC,SparseJump_acc1,SparseJump_acc2,SparseJump_state0_mean,SparseJump_state1_mean,SparseJump_q12,SparseJump_q21,SparseJump_best_lambda,SparseJump_best_kappa,MLEK_state0_mean_error,Jump_state0_mean_error,SparseJump_state0_mean_error,MLEK_state1_mean_error,Jump_state1_mean_error,SparseJump_state1_mean_error,MLEK_acc1_error,Jump_acc1_error,SparseJump_acc1_error,MLEK_acc2_error,Jump_acc2_error,SparseJump_acc2_error,MLEK_BAC_error,Jump_BAC_error,SparseJump_BAC_error
0.02,150,59,0.4850817879538506,0.6710182767624021,0.29914529914529914,0.005128074084331428,-0.009246409428990606,0.125,0.058997050147492625,0.5189239249291469,0.5848563968668408,0.452991452991453,-0.0029479269781768768,0.005182774369036826,0.5639810426540285,0.4166666666666667,0.5,1.0,0.0,0.0004994903930417317,,0.0,,142.51026703029993,0.5369775278391467,0.5013054830287206,0.5726495726495726,5.015983286585875e-05,0.0009209554921214257,0.4883720930232558,0.5186721991701245,0.1,1.0,0.022947926978176877,0.019500509606958268,0.019949840167134143,0.025182774369036827,,0.020920955492121425,0.4073896031331592,0.007754000000000039,0.4909405169712794,0.46837554700854706,0.921367,0.34871742735042743,0.4378820750708532,0.45680600000000005,0.4198284721608534
0.02,150,60,0.5523127204607505,0.5290858725761773,0.5755395683453237,-0.01046990605247511,0.0031259326888574096,0.05220883534136546,0.052,0.5119771219035851,0.6426592797783933,0.381294964028777,-0.007573048966928229,0.003144155113070064,0.4416403785488959,0.7692307692307693,0.5672193547101376,0.46537396121883656,0.6690647482014388,-0.00850759712717609,-5.3732712198398394e-05,0.0,0.004672897196261682,49.238826317067414,0.6592797783933518,0.3185595567867036,1.0,0.013996714417637971,-0.00894965064657868,0.0025974025974025974,0.0,31.622776601683793,2.7303767252178295,0.027573048966928228,0.02850759712717609,0.006003285582362029,0.023144155113070063,0.019946267287801602,0.011050349353421321,0.34958672022160664,0.5268720387811634,0.6736864432132963,0.540072035971223,0.25230225179856125,0.07863299999999995,0.4448288780964149,0.3895866452898624,0.2975262216066482
0.02,150,61,0.6016522595469964,0.5717255717255717,0.631578947368421,0.00396573377837815,-0.00043228070248763984,0.08755760368663594,0.0673758865248227,0.557008425429478,0.6403326403326404,0.47368421052631576,0.003853914991841157,-0.0011068419507975573,0.39937106918238996,0.7016574585635359,0.5,1.0,0.0,0.002048199464720666,,0.0,,49.238826317067414,0.801236459131196,0.9708939708939709,0.631578947368421,0.0007714340312699115,0.0253246154437844,0.0,0.038461538461538464,31.622776601683793,1.0,0.016146085008158843,0.017951800535279335,0.01922856596873009,0.018893158049202444,,0.0453246154437844,0.3519133596673596,0.007754000000000039,0.02135202910602907,0.4476827894736843,0.921367,0.28978805263157903,0.399797574570522,0.45680600000000005,0.15556954086880403
0.02,150,62,0.3184647302904564,0.6369294605809128,0.0,-0.009053330264902739,0.00607789885844974,0.13142857142857142,0.06790123456790123,0.4718764407561088,0.6659751037344398,0.2777777777777778,-0.007218928064878875,0.003207361071113608,0.9036144578313253,0.45045045045045046,0.5474873213462426,0.5394190871369294,0.5555555555555556,-0.008926465543567526,0.002213761766428497,0.1455223880597015,0.16883116883116883,2.030917620904737,0.6048870447210697,0.9875518672199171,0.2222222222222222,-0.002988483409268555,-0.041434316532309376,0.004081632653061225,0.1111111111111111,10.0,4.460753450435659,0.027218928064878876,0.028926465543567526,0.022988483409268554,0.023207361071113607,0.022213761766428496,0.021434316532309376,0.32627089626556016,0.45282691286307053,0.004694132780082905,0.6435892222222223,0.36581144444444447,0.6991447777777778,0.48492955924389125,0.4093186786537575,0.35191895527893036
0.02,150,63,0.5169383416017009,0.5397590361445783,0.49411764705882355,-0.011123218033523032,-0.0018999859648904103,0.14661654135338345,0.16738197424892703,0.5007795889440114,0.5662650602409639,0.43529411764705883,-0.007069340414722344,-0.006506786209233602,0.423963133640553,0.3262411347517731,0.5306874557051737,0.5084337349397591,0.5529411764705883,-0.014361749095665271,0.0006513130679304287,0.5099601593625498,0.5161290322580645,0.028942661247167517,0.5990077958894401,0.7156626506024096,0.4823529411764706,-0.007989561935295013,-0.004328020910908903,0.011730205278592375,0.02531645569620253,10.0,4.460753450435659,0.027069340414722344,0.03436174909566527,0.02798956193529501,0.013493213790766397,0.02065131306793043,0.015671979089091098,0.42598093975903606,0.4838122650602409,0.27658334939759033,0.4860728823529412,0.3684258235294118,0.43901405882352945,0.4560264110559886,0.4261185442948263,0.35779820411055996
0.02,150,64,0.5979523770469395,0.6228710462287105,0.5730337078651685,0.007782628027369082,-0.00042281378355332066,0.15048543689320387,0.10238907849829351,0.5253834167145084,0.635036496350365,0.4157303370786517,-0.002343240544861441,0.015692124551744156,0.5935828877005348,0.3557692307692308,0.927007299270073,0.8540145985401459,1.0,0.006894275381014177,-0.0014691117993385842,0.0,0.006711409395973154,49.238826317067414,0.9245742092457421,0.8491484184914841,1.0,0.007043850069711926,-0.0017040441966551963,0.0,0.006622516556291391,31.622776601683793,2.7303767252178295,0.02234324054486144,0.013105724618985824,0.012956149930288074,0.035692124551744156,0.018530888200661417,0.018295955803344803,0.357209503649635,0.13823140145985402,0.14309758150851581,0.5056366629213483,0.07863299999999995,0.07863299999999995,0.43142258328549166,0.029798700729927075,0.03223179075425797
0.02,150,65,0.41194601258841085,0.6723768736616702,0.15151515151515152,-0.0012079591534802122,-0.01047945845255501,0.28662420382165604,0.13157894736842105,0.5352994614236584,0.6766595289079229,0.3939393939393939,-0.008200727353238981,0.004186389784721785,0.6585365853658537,0.32238805970149254,0.5206346116410356,0.5867237687366167,0.45454545454545453,0.004216223996044106,-0.015865451311725016,0.4417808219178082,0.6231884057971014,0.01,0.791220556745182,0.582441113490364,1.0,-0.003937249070792327,-0.00437695052078251,0.0,0.0043859649122807015,31.622776601683793,2.7303767252178295,0.02820072735323898,0.015783776003955894,0.023937249070792328,0.024186389784721787,0.004134548688274984,0.01562304947921749,0.31558647109207705,0.40552223126338327,0.409804886509636,0.5274276060606061,0.4668215454545455,0.07863299999999995,0.4215065385763417,0.4361713883589644,0.16558544325481805
0.02,150,66,0.3807853764812158,0.5664488017429193,0.1951219512195122,0.0007267111903915677,0.006923697651422487,0.07191780821917808,0.10144927536231885,0.5225835591689251,0.7037037037037037,0.34146341463414637,0.00395742733902942,0.0017402148264592443,0.7666666666666667,0.32664756446991405,0.580105212816834,0.8431372549019608,0.3170731707317073,0.004051577720738922,-0.0004149760173819944,0.00966183574879227,0.047058823529411764,5.878016072274912,0.62652106913226,0.9847494553376906,0.2682926829268293,0.003171947949341709,0.006514048947026666,0.002079002079002079,0.1111111111111111,31.622776601683793,1.0,0.016042572660970582,0.015948422279261076,0.016828052050658293,0.021740214826459246,0.019585023982618004,0.026514048947026667,0.28854229629629624,0.14910874509803917,0.007496544662309312,0.5799035853658536,0.6042938292682927,0.6530743170731708,0.434222440831075,0.376700787183166,0.33028493086774
0.02,150,67,0.5285806888829959,0.4892601431980907,0.5679012345679012,0.004632292220824145,-0.007575209166222372,0.10833333333333334,0.09652509652509653,0.5289047997878547,0.6133651551312649,0.4444444444444444,0.0043547083441441295,-0.010974374596724996,0.42424242424242425,0.27906976744186046,0.549603700757241,0.630071599045346,0.4691358024691358,0.004586813460470948,-0.01174070457297722,0.2931596091205212,0.4635416666666667,0.701703828670383,0.7708830548926014,0.5417661097852029,1.0,0.0017817713447350766,-0.0046236862471607494,0.003663003663003663,0.004424778761061947,31.622776601683793,1.0,0.015645291655855872,0.015413186539529052,0.018218228655264925,0.009025625403275004,0.00825929542702278,0.015376313752839252,0.3788808448687351,0.3621744009546539,0.45047989021479706,0.4769225555555556,0.45223119753086427,0.07863299999999995,0.4279012002121454,0.4072022992427591,0.1859229451073986
0.02,150,68,0.4813306177868296,0.6293279022403259,0.3333333333333333,-0.0039162451919776435,0.0204055025022384,0.21739130434782608,0.12698412698412698,0.6031907671418872,0.539714867617108,0.6666666666666666,0.0002673401468543681,0.010645489517604209,0.3694029850746269,0.42424242424242425,0.5476352115863318,0.539714867617108,0.5555555555555556,0.004223140950842576,0.0060838779725735665,0.4684014869888476,0.5434782608695652,0.01,0.6530889341479973,0.639511201629328,0.6666666666666666,-0.0021722669814874754,0.017650324374714085,0.29430379746835444,0.5081967213114754,3.1622776601683795,1.8651883626089147,0.019732659853145634,0.015776859049157425,0.022172266981487478,0.030645489517604207,0.02608387797257357,0.037650324374714085,0.452531132382892,0.452531132382892,0.352734798370672,0.2547003333333334,0.36581144444444447,0.2547003333333334,0.3536152328581128,0.4091707884136683,0.30371706585200275
